"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_27056",-2.3843973744349,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_29438",-2.91986504997076,0.004,0.0693114754098361,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_551",2.42559401281184,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Pityogenes hopkinsi","ASV_649",2.4909132594725,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_789",3.81535011296624,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinellus","s__micaceus","positive"
"Pityogenes hopkinsi","ASV_896",2.93033970863526,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1034",2.88906804936343,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella",NA,"positive"
"Pityogenes hopkinsi","ASV_1172",2.87279620665257,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Rickenellaceae","g__Sidera","s__vulgaris","positive"
"Pityogenes hopkinsi","ASV_1306",3.15317901360244,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Massarinaceae","g__Helminthosporium",NA,"positive"
"Pityogenes hopkinsi","ASV_1779",2.33397989351802,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Chaetophoma",NA,"positive"
"Pityogenes hopkinsi","ASV_2252",3.20769234591668,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Sirotrema","s__translucens","positive"
"Pityogenes hopkinsi","ASV_2360",3.76760679435973,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Trimorphomycetaceae","g__Trimorphomyces",NA,"positive"
"Pityogenes hopkinsi","ASV_2547",3.1044001639959,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Calosphaeriaceae","g__Jattaea","s__taediosa","positive"
"Pityogenes hopkinsi","ASV_2676",3.3678689135811,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","positive"
"Pityogenes hopkinsi","ASV_2737",-2.16620072557464,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Endosporiaceae","g__Endosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_3163",-2.9766162505703,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_3806",2.50996780889645,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Corticiales","f__Corticiaceae","g__Mycobernardia","s__incrustans","positive"
"Pityogenes hopkinsi","ASV_3891",-3.01702832077093,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3923",-3.41265392299693,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae","g__Pseudophaeomoniella","s__oleicola","negative"
"Pityogenes hopkinsi","ASV_3982",2.95640027090277,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4066",-2.37947507515787,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4288",2.72380816010001,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Calosphaeriaceae","g__Jattaea","s__taediosa","positive"
"Pityogenes hopkinsi","ASV_5687",-4.16353647996442,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6244",2.44087692515038,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Chaetophoma",NA,"positive"
"Pityogenes hopkinsi","ASV_6312",-2.56169250514719,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Pityogenes hopkinsi","ASV_6926",2.27344960199995,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporales_fam_Incertae_sedis","g__Diplomitoporus","s__crustulinus","positive"
"Pityogenes hopkinsi","ASV_7660",-2.42031101197583,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Sclerococcales","f__Dactylosporaceae","g__Dactylospora",NA,"negative"
"Pityogenes hopkinsi","ASV_8039",-3.15391268073551,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_8486",-2.68913882367973,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8948",3.30958041473872,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_9006",-3.41594742146073,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Melanommataceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9407",3.13416033571817,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_9467",-2.89637358085161,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium","s__miyabei","negative"
"Pityogenes hopkinsi","ASV_9944",-2.42771503105996,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Debaryomyces","s__udenii","negative"
"Pityogenes hopkinsi","ASV_10138",-2.55208125795062,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","negative"
"Pityogenes hopkinsi","ASV_10884",-2.23934866874963,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__aureus","negative"
"Pityogenes hopkinsi","ASV_10943",-3.22528919446663,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_11441",-3.55475979919497,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Valsa",NA,"negative"
"Pityogenes hopkinsi","ASV_11883",-3.16973391228732,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Phialophora","s__phaeophora","negative"
"Pityogenes hopkinsi","ASV_13443",-2.65056347749086,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_13597",-2.78047061440847,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Vibrisseaceae","g__Vibrissea",NA,"negative"
"Pityogenes hopkinsi","ASV_14394",-2.13100395791742,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_14630",-2.8326016881913,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_16099",-2.55409872610507,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__quercina","negative"
"Pityogenes hopkinsi","ASV_16122",-2.8945990358946,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_16211",-2.69464703203533,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Erythrogloeaceae","g__Dendrostoma",NA,"negative"
"Pityogenes hopkinsi","ASV_16500",-2.67072573320729,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Amphisphaeriaceae","g__Monochaetia",NA,"negative"
"Pityogenes hopkinsi","ASV_16761",-2.72403197311286,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_fam_Incertae_sedis","g__Hansfordia","s__pulvinata","negative"
"Pityogenes hopkinsi","ASV_16965",-2.55836442240234,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Acrodontium","s__crateriforme","negative"
"Pityogenes hopkinsi","ASV_17009",-2.64052452692007,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Amphisphaeriaceae","g__Monochaetia",NA,"negative"
"Pityogenes hopkinsi","ASV_17169",-2.59782411486936,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17529",-3.0930054872034,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17719",-2.55710687267722,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_17939",-2.38364228350756,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Elsinoaceae","g__Elsinoe",NA,"negative"
"Pityogenes hopkinsi","ASV_18633",-3.15619978343176,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_19897",-3.13628194615397,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Mrakia","s__aquatica","negative"
"Pityogenes hopkinsi","ASV_20272",-2.56069422164954,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Tubulicrinaceae","g__Tubulicrinis","s__chaetophorus","negative"
"Pityogenes hopkinsi","ASV_20472",-2.12867680441857,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Physciaceae","g__Physcia","s__millegrana","negative"
"Pityogenes hopkinsi","ASV_21235",-2.75271007772339,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_21485",-3.54224613033612,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_22906",-2.87826445887373,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema",NA,"negative"
"Pityogenes hopkinsi","ASV_24638",-3.01953844949854,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Pholiota","s__highlandensis","negative"
"Pityogenes hopkinsi","ASV_25451",-2.43783199888192,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora",NA,"negative"
"Pityogenes hopkinsi","ASV_25620",-2.86127908814334,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Pityogenes hopkinsi","ASV_26201",-3.36902152953792,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Hymenochaetales","f__Hyphodontiaceae","g__Kneiffiella",NA,"negative"
"Pityogenes hopkinsi","ASV_28214",-3.10372662067377,0.005,0.0737441860465116,0.830550705171256,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_34",-2.51747340270198,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_150",3.042508328673,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Nigrogranaceae","g__Nigrograna",NA,"positive"
"Pityogenes hopkinsi","ASV_819",4.16654160893481,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_888",3.73723862053325,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Phacidiales","f__Phacidiaceae","g__Phacidium","s__lacerum","positive"
"Pityogenes hopkinsi","ASV_933",2.70510975248227,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Chaetothyriaceae","g__Ceramothyrium","s__carniolicum","positive"
"Pityogenes hopkinsi","ASV_961",3.88887540681534,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sareomycetes","o__Sareales","f__Sareaceae","g__Sarea","s__resinae","positive"
"Pityogenes hopkinsi","ASV_1147",-2.87198065943006,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Ceriporia","s__lacerata","negative"
"Pityogenes hopkinsi","ASV_1476",3.10604053211085,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Bjerkandera","s__adusta","positive"
"Pityogenes hopkinsi","ASV_1642",2.70414868993453,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Pseudocercospora","s__sphaerellae-eugeniae","positive"
"Pityogenes hopkinsi","ASV_1920",3.52749127161462,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Otidea","s__kunmingensis","positive"
"Pityogenes hopkinsi","ASV_2011",2.6012012191634,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Microsporomycetaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2515",3.83927970759655,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliales_fam_Incertae_sedis","g__Coryneliales_gen_Incertae_sedis",NA,"positive"
"Pityogenes hopkinsi","ASV_2955",3.11480014593103,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Pityogenes hopkinsi","ASV_3153",-2.39809737295915,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Teichosporaceae","g__Teichospora","s__kingiae","negative"
"Pityogenes hopkinsi","ASV_3238",-2.2090002826942,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_3540",-2.62322020851096,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_3584",-2.26546419188312,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Paramycosphaerella",NA,"negative"
"Pityogenes hopkinsi","ASV_4089",2.7563894158097,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4587",-2.67039933199174,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4933",-2.53182868036741,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5218",-2.58974491022299,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Lichenostigmatales","f__Phaeococcomycetaceae","g__Phaeococcomyces","s__eucalypti","negative"
"Pityogenes hopkinsi","ASV_5508",-2.60233149595818,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella","s__pini","negative"
"Pityogenes hopkinsi","ASV_5782",-2.88174881520396,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__lividum","negative"
"Pityogenes hopkinsi","ASV_6044",-2.9083657772674,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sareomycetes","o__Sareales","f__Sareaceae","g__Sarea","s__difformis","negative"
"Pityogenes hopkinsi","ASV_6237",4.330276943425,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_6510",-2.64077151284397,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6589",-2.60438484911323,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora",NA,"negative"
"Pityogenes hopkinsi","ASV_7473",-2.93390708098205,0.006,0.0779754098360656,0.838907857546637,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Capronia","s__acutiseta","negative"
