"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Xyleborinus attenuatus","ASV_374",-4.57824696812151,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Cystofilobasidiales","f__Mrakiaceae","g__Udeniomyces","s__pyricola","negative"
"Xyleborinus attenuatus","ASV_387",-4.86818986504557,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_394",3.60319764764188,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Paracladophialophoraceae","g__Paracladophialophora",NA,"positive"
"Xyleborinus attenuatus","ASV_436",-3.29852719201711,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_448",-5.0108079169717,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Polyporaceae","g__Cerioporus","s__mollis","negative"
"Xyleborinus attenuatus","ASV_481",-4.59330190464768,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_509",-4.09435144049159,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","negative"
"Xyleborinus attenuatus","ASV_512",-4.25819965230465,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae",NA,NA,"negative"
"Xyleborinus attenuatus","ASV_541",-5.58308217115638,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_542",-4.25543244930568,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_549",3.90902042888472,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_562",3.25712043862715,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_611",-4.4235887958463,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Xyleborinus attenuatus","ASV_616",3.91278360820117,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__prunicola","positive"
"Xyleborinus attenuatus","ASV_617",4.88812148633185,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_634",-5.24788016639087,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidiaceae_gen_Incertae_sedis",NA,"negative"
"Xyleborinus attenuatus","ASV_643",-3.90182613071697,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_657",3.89088448787103,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_686",-3.99082931457855,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_687",3.66888078067326,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_728",-4.55107424685695,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_754",-4.32096145953241,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neoantennariellaceae","g__Cippumomyces","s__mortalis","negative"
"Xyleborinus attenuatus","ASV_771",-5.36512847451436,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_773",-6.69105779519095,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Xyleborinus attenuatus","ASV_809",-5.58322957215123,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Xyleborinus attenuatus","ASV_831",-5.04089741465498,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_834",2.79180374162677,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Tympanis",NA,"positive"
"Xyleborinus attenuatus","ASV_860",-5.10802240923903,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Entolomataceae","g__Entoloma","s__paraconferendum","negative"
"Xyleborinus attenuatus","ASV_885",-5.50026898319018,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Kabatiella",NA,"negative"
"Xyleborinus attenuatus","ASV_940",-4.61216310131918,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neoantennariellaceae","g__Cippumomyces","s__mortalis","negative"
"Xyleborinus attenuatus","ASV_966",-4.76915157049469,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_969",3.82454752196622,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__populina","positive"
"Xyleborinus attenuatus","ASV_986",-4.51105822064383,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_993",-4.2875946978425,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_1029",4.51169163346375,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1042",3.27736740719551,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1050",-5.17558641454048,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Xyleborinus attenuatus","ASV_1113",-4.08322873037775,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Mycosphaerella","s__latebrosa","negative"
"Xyleborinus attenuatus","ASV_1167",5.57860984239313,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__decorticata","positive"
"Xyleborinus attenuatus","ASV_1221",4.21679278191109,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Xyleborinus attenuatus","ASV_1232",-3.89857042806621,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_1275",-4.86088108382924,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Xyleborinus attenuatus","ASV_1300",3.8503382454336,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__trifolii","positive"
"Xyleborinus attenuatus","ASV_1387",-3.33855009024376,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mytilinidiales","f__Mytilinidiaceae","g__Mytilinidion","s__insulare","negative"
"Xyleborinus attenuatus","ASV_1398",3.60265221061889,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1416",-3.68816221809712,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Aureobasidiaceae","g__Kabatiella",NA,"negative"
"Xyleborinus attenuatus","ASV_1530",-5.93178608738819,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Xyleborinus attenuatus","ASV_1547",-3.75380322891265,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia",NA,"negative"
"Xyleborinus attenuatus","ASV_1604",-4.39264952525227,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia","s__cuniculi","negative"
"Xyleborinus attenuatus","ASV_1632",4.02545789543282,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__predappioensis","positive"
"Xyleborinus attenuatus","ASV_1634",-4.24614001843004,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_1644",-4.80462659080911,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_1738",4.50605526927636,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1783",-4.30860492681884,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_1887",-3.47150636128213,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Xyleborinus attenuatus","ASV_1896",3.5341728262684,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1908",-4.4197561685879,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Xyleborinus attenuatus","ASV_2047",-4.09215024146935,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_2093",-2.6294725021673,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Phacidiales","f__Phacidiaceae",NA,NA,"negative"
"Xyleborinus attenuatus","ASV_2100",-3.12012321835658,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Xyleborinus attenuatus","ASV_2106",3.87674930827177,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Lachnaceae","g__Proliferodiscus","s__earoleucus","positive"
"Xyleborinus attenuatus","ASV_2214",-5.62073972459026,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_2225",-6.17746080931292,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales",NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_2233",3.89054728097202,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meripilaceae","g__Meripilus","s__sumstinei","positive"
"Xyleborinus attenuatus","ASV_2327",-2.9890862256283,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_2337",3.27569145905708,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_2527",-3.12835361137269,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_2537",-3.71784629366001,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Sporocadaceae","g__Xenoseimatosporium",NA,"negative"
"Xyleborinus attenuatus","ASV_2637",3.55984802002492,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_2794",-4.26529962458899,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_2797",-5.62672604194873,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_2809",5.78725010069572,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Ganodermataceae","g__Ganoderma",NA,"positive"
"Xyleborinus attenuatus","ASV_2954",3.49675231701754,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_2975",4.28698324927658,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Parmeliaceae","g__Evernia","s__divaricata","positive"
"Xyleborinus attenuatus","ASV_3022",-4.35032227093888,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia",NA,"negative"
"Xyleborinus attenuatus","ASV_3118",-3.94601750025997,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Xyleborinus attenuatus","ASV_3193",-3.94043701587933,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales",NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_3413",-3.62642822758797,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_3454",3.30651486483403,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neodevriesiaceae","g__Tripospermum","s__infalcatum","positive"
"Xyleborinus attenuatus","ASV_3471",-4.03363049486213,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_3496",3.14787384815335,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_3972",4.82485142699206,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","positive"
"Xyleborinus attenuatus","ASV_3984",3.26642856995306,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Vexillomyces",NA,"positive"
"Xyleborinus attenuatus","ASV_4020",-4.18477488871442,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_4271",4.15834424562905,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Crepidotaceae","g__Crepidotus","s__applanatus","positive"
"Xyleborinus attenuatus","ASV_5111",3.70894881294118,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Stilbosporaceae","g__Stegonsporium","s__acerophilum","positive"
"Xyleborinus attenuatus","ASV_5130",-3.85988704981652,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_5158",3.84682242526922,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Steccherinaceae","g__Antrodiella",NA,"positive"
"Xyleborinus attenuatus","ASV_5640",3.74475052983406,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Tympanidaceae","g__Tympanis",NA,"positive"
"Xyleborinus attenuatus","ASV_5650",4.62219776606195,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Ganodermataceae","g__Ganoderma",NA,"positive"
"Xyleborinus attenuatus","ASV_5947",3.83226460545428,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_6633",3.71217866106423,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_7371",3.48307717469257,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Xyleborinus attenuatus","ASV_8306",-4.03070287191066,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_10602",3.48329947124097,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Paecilomyces","s__lagunculariae","positive"
"Xyleborinus attenuatus","ASV_16495",3.46694849818232,0.001,0.051983606557377,0.281706150341686,"Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"positive"
