"taxon","t_stat","p_perm","t_stat_quad","p_perm_quad","beta_std","beta_std_quad","q_value","q_value_quad","shape"
"ASV_20951",3.17230824896263,0.004,1.28566933105181,0.174,0.326807109899894,0.132449310566188,0.0201014263074485,0.454305475504323,"linear increase (late-season)"
"ASV_23571",2.88905267224138,0.004,-0.150685767980195,0.886,0.332777571518995,-0.0173570184930423,0.0201014263074485,0.965726008583691,"linear increase (late-season)"
"ASV_23981",2.92722592210727,0.004,1.05714349485328,0.292,0.340936697552444,0.123127695583008,0.0201014263074485,0.592217460825072,"linear increase (late-season)"
"ASV_25429",3.77396665067186,0.004,1.54755701758711,0.15,0.419408694596825,0.171984905574263,0.0201014263074485,0.421862527716186,"linear increase (late-season)"
"ASV_7",2.76174220193888,0.005,-7.49353587870482,0.001,0.240635550986492,-0.6529316878769,0.023824192336589,0.0212818791946309,"hump (peaks mid-season)"
"ASV_51",1.45150958388549,0.161,4.87289899303709,0.001,0.152625844721514,0.512389102084643,0.302268206039076,0.0212818791946309,"dip (troughs mid-season)"
"ASV_68",-1.29303926002814,0.206,-9.7806134361221,0.001,-0.0868078037727474,-0.656625060511865,0.359310231023102,0.0212818791946309,"hump (peaks mid-season)"
"ASV_92",0.597299700016222,0.539,-3.97494804715728,0.001,0.0630553268826548,-0.419628758013841,0.681894673847995,0.0212818791946309,"hump (peaks mid-season)"
"ASV_105",0.626267815099994,0.546,-8.55069108009975,0.001,0.051599432926456,-0.704515178336336,0.686777469258231,0.0212818791946309,"hump (peaks mid-season)"
"ASV_125",2.66274721619381,0.01,-7.12306488889506,0.001,0.236429738878593,-0.632475003252846,0.0398867924528302,0.0212818791946309,"hump (peaks mid-season)"
"ASV_136",2.68889276723561,0.014,-5.56155891005388,0.001,0.259521280452923,-0.536784956548973,0.0516509598603839,0.0212818791946309,"hump (peaks mid-season)"
"ASV_160",0.946016458148284,0.339,-5.41590334703602,0.001,0.0964911962362509,-0.552413401305537,0.507300141576215,0.0212818791946309,"hump (peaks mid-season)"
"ASV_173",1.60229402960441,0.108,-4.26347970910319,0.001,0.17408337077253,-0.463216024909956,0.228312,0.0212818791946309,"hump (peaks mid-season)"
"ASV_208",0.755020717936012,0.446,3.76243526091531,0.001,0.0852209700796437,0.42467915301351,0.603742155816435,0.0212818791946309,"dip (troughs mid-season)"
"ASV_215",1.59340067137081,0.135,-4.21205601290631,0.001,0.174582652648283,-0.46150300382868,0.266719626168224,0.0212818791946309,"hump (peaks mid-season)"
"ASV_244",3.10604683307519,0.009,-5.52980201557605,0.001,0.309512268806486,-0.55104079693269,0.0367297297297297,0.0212818791946309,"hump (peaks mid-season)"
"ASV_246",1.84258641763137,0.088,-6.07882104688474,0.001,0.164518182504953,-0.542762329880501,0.196859259259259,0.0212818791946309,"hump (peaks mid-season)"
"ASV_282",3.29250742168621,0.005,-5.66841232842446,0.001,0.290541967072853,-0.500204789618272,0.023824192336589,0.0212818791946309,"hump (peaks mid-season)"
"ASV_303",1.34028672280506,0.174,-9.35837274918345,0.001,0.104205652399303,-0.727609235616685,0.319579496090356,0.0212818791946309,"hump (peaks mid-season)"
"ASV_305",-0.530415901613566,0.562,-3.67972774525705,0.001,-0.0568612754497731,-0.394475514238252,0.700374140302614,0.0212818791946309,"hump (peaks mid-season)"
"ASV_324",0.547095899659222,0.585,-8.24772781476776,0.001,0.0437432290070568,-0.659456268412412,0.718170731707317,0.0212818791946309,"hump (peaks mid-season)"
"ASV_328",0.723416588881045,0.459,-6.05983239479073,0.001,0.0674554360468466,-0.565058490578163,0.614778880675818,0.0212818791946309,"hump (peaks mid-season)"
"ASV_329",-0.990539846411484,0.324,-3.37009104771551,0.001,-0.106332153507165,-0.361775035782491,0.494776787864195,0.0212818791946309,"hump (peaks mid-season)"
"ASV_334",-0.100471052511515,0.895,-5.9267171731525,0.001,-0.00934223315852167,-0.551097264219423,0.939283468475922,0.0212818791946309,"hump (peaks mid-season)"
"ASV_349",-0.567775796318902,0.604,-5.76723731985879,0.001,-0.0526561084119627,-0.534864789481416,0.732142201834862,0.0212818791946309,"hump (peaks mid-season)"
"ASV_374",0.781995092030829,0.452,-6.38641241835577,0.001,0.0744561982114012,-0.608076321768886,0.609004461440408,0.0212818791946309,"hump (peaks mid-season)"
"ASV_385",-1.2116883728092,0.223,-5.18412567248535,0.001,-0.123233849819932,-0.527252804740843,0.379261464199517,0.0212818791946309,"hump (peaks mid-season)"
"ASV_401",-1.75157826796644,0.101,-3.62195017801461,0.001,-0.195469151214631,-0.404199203165884,0.217501528013582,0.0212818791946309,"hump (peaks mid-season)"
"ASV_402",1.38283730521179,0.156,-4.92481321046898,0.001,0.136722317121815,-0.486925353352047,0.296657271364318,0.0212818791946309,"hump (peaks mid-season)"
"ASV_428",1.88791266928468,0.073,-6.31266566785806,0.001,0.175038711213831,-0.585287564624609,0.171595997034841,0.0212818791946309,"hump (peaks mid-season)"
"ASV_436",2.33650232983853,0.012,-4.47922210556572,0.001,0.231850923472577,-0.444477223805546,0.045873417721519,0.0212818791946309,"hump (peaks mid-season)"
"ASV_448",-1.20264338956834,0.264,-5.13577930463189,0.001,-0.121881508046587,-0.520489059948689,0.428754929577465,0.0212818791946309,"hump (peaks mid-season)"
"ASV_547",1.56439162507001,0.131,-3.3610216602894,0.001,0.174261154445213,-0.374395584249941,0.260848351648352,0.0212818791946309,"hump (peaks mid-season)"
"ASV_576",1.39970030522636,0.181,4.63655188033745,0.001,0.132947344181287,0.440396678131809,0.327130806497578,0.0212818791946309,"dip (troughs mid-season)"
"ASV_611",-0.806576046048492,0.439,-4.93562369050621,0.001,-0.084454067566292,-0.51679891534387,0.596942109777015,0.0212818791946309,"hump (peaks mid-season)"
"ASV_614",1.6595289812431,0.118,-4.01791774996099,0.001,0.180806894223034,-0.437759408915683,0.242657587548638,0.0212818791946309,"hump (peaks mid-season)"
"ASV_622",0.410499361046732,0.638,-2.9339172458606,0.001,0.0406219152433613,-0.290335453833313,0.760706147772138,0.0212818791946309,"hump (peaks mid-season)"
"ASV_632",3.01414308832654,0.005,-6.48253576794183,0.001,0.250996205933039,-0.539824405367025,0.023824192336589,0.0212818791946309,"hump (peaks mid-season)"
"ASV_634",1.46637239461086,0.162,-6.4038829106001,0.001,0.141374082995054,-0.617409360429984,0.303337466784765,0.0212818791946309,"hump (peaks mid-season)"
"ASV_643",2.3023586456532,0.024,-5.66741870730858,0.001,0.223104384343599,-0.549192667764383,0.0772237442922374,0.0212818791946309,"hump (peaks mid-season)"
"ASV_684",2.15887924917073,0.037,-3.6668175137812,0.001,0.218084868031643,-0.37041688894854,0.104990604026846,0.0212818791946309,"hump (peaks mid-season)"
"ASV_701",2.79270279042993,0.006,-5.42629617413962,0.001,0.272546612720613,-0.529570599825881,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_728",1.08427666229236,0.274,-5.90716009764142,0.001,0.0949315596876293,-0.517194085118524,0.440595334685598,0.0212818791946309,"hump (peaks mid-season)"
"ASV_738",0.2181200277935,0.833,-4.42247694501068,0.001,0.0241145954787875,-0.488938590584092,0.899674046321526,0.0212818791946309,"hump (peaks mid-season)"
"ASV_754",-1.78265629290844,0.09,-4.39096261475156,0.001,-0.178132556263555,-0.438772828080576,0.200133239831697,0.0212818791946309,"hump (peaks mid-season)"
"ASV_762",2.63953857300998,0.012,-4.57054174069186,0.001,0.258766882024024,-0.44807700983007,0.045873417721519,0.0212818791946309,"hump (peaks mid-season)"
"ASV_771",1.9410947534627,0.069,-6.99791308592625,0.001,0.180660949529196,-0.651313978397664,0.164572395637458,0.0212818791946309,"hump (peaks mid-season)"
"ASV_773",1.59713755516972,0.139,-7.57877953623202,0.001,0.125734876922995,-0.596646386909957,0.27207962962963,0.0212818791946309,"hump (peaks mid-season)"
"ASV_809",1.9780535320826,0.058,-8.31720722730747,0.001,0.156794464135212,-0.65928699467838,0.144306002353864,0.0212818791946309,"hump (peaks mid-season)"
"ASV_819",-0.96410805188199,0.34,-4.10799049039068,0.001,-0.097181334308672,-0.414086316391075,0.508436689460033,0.0212818791946309,"hump (peaks mid-season)"
"ASV_860",-3.54435871758449,0.005,-4.62160102389205,0.001,-0.359304735839993,-0.468513408684967,0.023824192336589,0.0212818791946309,"hump (peaks mid-season)"
"ASV_885",-0.625359625730741,0.575,-5.53674251272608,0.001,-0.0581903026827807,-0.515204213634956,0.710986547085202,0.0212818791946309,"hump (peaks mid-season)"
"ASV_896",-1.39616667289346,0.14,3.83965411459195,0.001,-0.156138134619464,0.429406016782035,0.273530499075786,0.0212818791946309,"dip (troughs mid-season)"
"ASV_911",2.49285459641798,0.011,-3.66512317989308,0.001,0.272147065478474,-0.400128591574497,0.0428513513513513,0.0212818791946309,"hump (peaks mid-season)"
"ASV_940",-1.11511624858891,0.285,-4.04179535443168,0.001,-0.114769642032685,-0.415992504526917,0.452886494612879,0.0212818791946309,"hump (peaks mid-season)"
"ASV_966",-2.75845344034957,0.015,-3.79331006736585,0.001,-0.263182154552149,-0.361920702070699,0.0544221967963387,0.0212818791946309,"hump (peaks mid-season)"
"ASV_986",2.16378037921074,0.038,-6.03786659709665,0.001,0.179742378141669,-0.501562571666699,0.106871840354767,0.0212818791946309,"hump (peaks mid-season)"
"ASV_993",2.63653143059735,0.011,-6.30035401185043,0.001,0.226288357546763,-0.540752470284532,0.0428513513513513,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1030",2.08818000329138,0.036,-4.83502953854128,0.001,0.198134980825924,-0.458771740518344,0.102612134831461,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1035",0.599510069498464,0.575,-5.01300540453981,0.001,0.0641002656940452,-0.536001274723469,0.710986547085202,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1050",1.65837873910953,0.12,-6.41268356310846,0.001,0.145023786141314,-0.560789185302942,0.245655261459006,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1057",1.38083095770024,0.195,-4.7416349045587,0.001,0.139166304152425,-0.477887853161744,0.344194266629557,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1062",0.757926860803497,0.469,-5.42939065441191,0.001,0.0748194829290342,-0.535972857536984,0.62291057591623,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1113",0.4471181503069,0.672,-4.86098434818953,0.001,0.0404567141268439,-0.439842135906802,0.784721782360523,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1119",0.844644990055664,0.399,-5.58905905390545,0.001,0.0833328196589366,-0.55142298760693,0.562448988664148,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1126",2.47580020602073,0.026,-5.11587909285735,0.001,0.241102592724083,-0.498208186900313,0.0821584454409566,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1157",1.9720479551204,0.056,-4.73003066835073,0.001,0.207346164114678,-0.497332444631596,0.141045274027006,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1246",2.16023261503006,0.038,-4.08380714889717,0.001,0.234844015042865,-0.443964766173825,0.106871840354767,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1250",-0.769470488514899,0.485,-3.76536421091606,0.001,-0.0839821979248431,-0.410966631743862,0.637486010362694,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1255",1.93980921772926,0.05,-4.57936868360032,0.001,0.206979539559075,-0.488627954791004,0.129587249693502,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1270",2.66668154438846,0.006,-4.15474253028168,0.001,0.248585312051854,-0.387304663890191,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1274",-1.27008762681843,0.187,3.90754711794464,0.001,-0.142494629880578,0.43840281897926,0.334448392554992,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1275",1.43526079710218,0.166,-6.57636082840546,0.001,0.134086808118203,-0.614391453683701,0.308730791788856,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1296",2.74520102954955,0.006,-5.13978625594995,0.001,0.26564107904625,-0.497359529328354,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1303",-0.705677543705658,0.482,-4.49403463644082,0.001,-0.0666465079298583,-0.424435614583015,0.635518503118503,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1311",1.7513293787168,0.094,-4.61433430222963,0.001,0.166575134856426,-0.438890012349071,0.206708737864078,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1376",-1.61567802185834,0.113,3.54742819871987,0.001,-0.175939154210626,0.386300792008327,0.23589400921659,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1398",-3.02304191086205,0.005,4.61928820582407,0.001,-0.301253129814106,0.460327330985961,0.023824192336589,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1438",0.949417072044447,0.371,-6.55871993700987,0.001,0.092541937072124,-0.639300343329579,0.537924554183813,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1447",2.54705311947874,0.015,3.79337093181655,0.001,0.237130564483533,0.35316621159245,0.0544221967963387,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1519",-2.75105179258259,0.008,3.97109700604744,0.001,-0.282069759282028,0.407166988070922,0.033467018469657,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1530",1.66822602406082,0.118,-7.33630094107178,0.001,0.152637869328572,-0.671257024419731,0.242657587548638,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1547",-1.46713706259342,0.133,-5.37380048580573,0.001,-0.141027370531981,-0.516557367948591,0.263836721926806,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1566",1.01338159286294,0.346,-4.78610829115657,0.001,0.105986463177453,-0.500569300466111,0.514015460295151,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1595",-1.70074892711925,0.102,3.49650808606308,0.001,-0.156109444926638,0.320942929785405,0.218985781990521,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1599",2.72864329483453,0.018,-4.80783636960636,0.001,0.273044572700882,-0.481105989050699,0.0624827586206897,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1604",0.962663303371831,0.361,-5.10871089768636,0.001,0.0981999608508626,-0.521137741436471,0.528256114443932,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1613",-2.62377796038015,0.012,3.76964099394183,0.001,-0.282316152796059,0.405614004323838,0.045873417721519,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1634",-1.00329975310155,0.308,-4.7916970595707,0.001,-0.100729954340781,-0.481084746384482,0.477238211580748,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1644",1.23746088179319,0.22,-5.09748707336509,0.001,0.0927767764881612,-0.382180245521169,0.376582995951417,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1738",1.23842206951153,0.246,4.26205060941424,0.001,0.121263516162126,0.417334586768075,0.407771040250915,0.0212818791946309,"dip (troughs mid-season)"
"ASV_1756",0.740186091250983,0.44,-3.6022776340848,0.001,0.0792848572492162,-0.385860934897719,0.597661169415292,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1760",0.102287583136726,0.902,-3.35139770369905,0.001,0.0108463267088583,-0.355377587317769,0.943040553907023,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1775",0.171318369933644,0.881,-3.62664621335502,0.001,0.0195440929819896,-0.413733874292642,0.931527509169723,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1778",2.29970035367278,0.04,-5.94027028292798,0.001,0.226552899857277,-0.585206149821298,0.110825688073394,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1858",1.87811104246898,0.065,-5.47577401744051,0.001,0.182915556395766,-0.533309346580027,0.158003066308931,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1861",-2.55117383732918,0.025,-3.43160674897436,0.001,-0.244780971795296,-0.329260336319738,0.079833836858006,0.0212818791946309,"hump (peaks mid-season)"
"ASV_1887",-0.258756399727069,0.802,-4.92625008022594,0.001,-0.0204498362435716,-0.389331454099545,0.880284527518173,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2024",0.830857996530937,0.413,-3.21106526861939,0.001,0.0928700422709906,-0.358923814328241,0.5746480912681,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2034",0.216959605481617,0.832,-3.96062565255688,0.001,0.0245816923203247,-0.44874641708486,0.89920654396728,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2047",1.35255779859344,0.154,-5.5458592434198,0.001,0.137958849251666,-0.565674856274454,0.293823104693141,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2100",-0.505968124997909,0.618,-4.88359491468054,0.001,-0.0458979329241961,-0.4430103817214,0.743428679817906,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2114",2.13017635918139,0.059,-3.46978854047694,0.001,0.22604283214665,-0.368198902707143,0.1461062085123,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2213",-2.81416075961925,0.007,3.4262247341763,0.001,-0.311763034169528,0.379573482567642,0.0303444976076555,0.0212818791946309,"dip (troughs mid-season)"
"ASV_2214",-1.24869284188841,0.247,-5.91561726279517,0.001,-0.123752294704502,-0.586275854327039,0.40846779661017,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2225",-0.241032020157311,0.805,-7.850916480193,0.001,-0.0213516596335866,-0.69547505310759,0.882660788381743,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2249",2.46256662608488,0.011,-3.83768963141929,0.001,0.246347738553879,-0.383914699822724,0.0428513513513513,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2291",0.814316775822187,0.458,-3.74839994794942,0.001,0.0881075283859765,-0.405573771974692,0.614087949260042,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2294",-0.783596313168726,0.452,-3.52838303595115,0.001,-0.0748030665617138,-0.336827115127724,0.609004461440408,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2312",1.09060644429848,0.318,-3.73414680146994,0.001,0.108758109056795,-0.372382512640481,0.488318644067797,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2337",-1.77198563059291,0.091,4.07840881192353,0.001,-0.192181589469864,0.442330252924832,0.201790909090909,0.0212818791946309,"dip (troughs mid-season)"
"ASV_2442",1.30243087161042,0.201,-4.03702719092275,0.001,0.135191189950568,-0.419044056797516,0.352333333333333,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2474",-0.0680008617015525,0.946,-3.3512388072388,0.001,-0.00698768674924278,-0.344372679857624,0.96782255202452,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2533",2.5376285855361,0.014,-4.84142162572682,0.001,0.251982805109851,-0.480750844960178,0.0516509598603839,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2537",-2.59318257217634,0.017,-3.61627637788667,0.001,-0.278104117822695,-0.387828965464161,0.0596316371681416,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2681",0.165254637084746,0.877,-4.61596282848078,0.001,0.0175974822228654,-0.491545229205572,0.929933790336064,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2740",0.0679026063933324,0.947,3.85453003882286,0.001,0.00719027173021819,0.408163903950487,0.967908783239323,0.0212818791946309,"dip (troughs mid-season)"
"ASV_2794",1.15166605136111,0.264,-5.90018491124203,0.001,0.113363248840403,-0.580785337200225,0.428754929577465,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2797",2.04889384256746,0.053,-6.51010927669673,0.001,0.183759052118559,-0.583877668688191,0.135425463336019,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2854",1.03865573063899,0.338,-4.55497710625886,0.001,0.106699358104541,-0.467929780260218,0.50688011350201,0.0212818791946309,"hump (peaks mid-season)"
"ASV_2895",1.71435966301703,0.103,-5.30884212065692,0.001,0.176970170770531,-0.548027361813145,0.220535449020932,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3022",0.645849778388296,0.513,-5.2950041032426,0.001,0.0616736546907263,-0.505636915056454,0.660598172588832,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3118",2.39467194741399,0.034,-5.13731160097572,0.001,0.233311337863344,-0.5005299022488,0.09864043915828,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3134",0.326547688041029,0.754,-4.48774056624725,0.001,0.0352487119804105,-0.484427382085539,0.845450495049505,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3193",-2.50251286825654,0.012,-3.40378430127425,0.001,-0.259421453485126,-0.352854696181575,0.045873417721519,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3264",2.53495375790003,0.012,-3.56502439697228,0.001,0.254218781682299,-0.357523340888466,0.045873417721519,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3373",2.24529870972045,0.035,-3.77001907073277,0.001,0.238630145090039,-0.400681257094873,0.100621033544878,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3399",-0.421321082021982,0.685,-5.25601826825745,0.001,-0.0414731453626739,-0.517386331442276,0.794199268738574,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3413",2.13014148143434,0.043,-5.84787752486059,0.001,0.206695987116202,-0.567448125688666,0.116640718562874,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3471",0.281758609108425,0.791,-5.02819566138079,0.001,0.029669651360298,-0.529482632394688,0.873045945005221,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3512",0.519604590310042,0.592,-2.97353369334989,0.001,0.0492545185218464,-0.281870914768413,0.723264110961279,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3579",1.15703896263834,0.217,-3.23626152252695,0.001,0.127234770183087,-0.355881766526314,0.372856678406936,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3580",1.96392328164519,0.068,-4.42842994073297,0.001,0.20297601005994,-0.45769300290155,0.162799546998868,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3609",2.51662628092143,0.019,-4.33269785740235,0.001,0.258364666565984,-0.444812618599888,0.0648885298869144,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3650",0.749609060756108,0.467,-4.22491246671395,0.001,0.0773461804574129,-0.435939339884316,0.62142551405791,0.0212818791946309,"hump (peaks mid-season)"
"ASV_3717",-2.65244919335414,0.008,3.53202935428119,0.001,-0.288974760167673,0.384805653853326,0.033467018469657,0.0212818791946309,"dip (troughs mid-season)"
"ASV_3854",2.02235334861995,0.036,-4.81558602577561,0.001,0.209293521296118,-0.498370347086072,0.102612134831461,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4017",0.255574653942833,0.817,-4.11754096951254,0.001,0.0261115604155487,-0.420685240748694,0.890889614855571,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4020",2.31466998865093,0.03,-6.59430016750346,0.001,0.213856945953951,-0.60926649201422,0.0901706161137441,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4053",1.56473412042779,0.126,-3.94059152327855,0.001,0.169716107858246,-0.427413496087429,0.253921830314585,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4233",0.514944875856757,0.601,-4.72935927416307,0.001,0.0542471089096077,-0.498221501056382,0.729900804289544,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4361",1.805460400738,0.049,-3.55382090144946,0.001,0.190716083762013,-0.375404256084305,0.127883950617284,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4378",-2.87580224879724,0.006,-3.22679866854031,0.001,-0.281396547658493,-0.315744589298311,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4440",2.41552176155133,0.022,-3.96372720715222,0.001,0.24962437954582,-0.409622782879287,0.0724047742605086,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4441",0.632528010623696,0.51,-3.2242550903481,0.001,0.0652638863826899,-0.332680132450483,0.658473127035831,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4473",3.12449506632315,0.006,-4.24252458804326,0.001,0.294370150596488,-0.399707775674879,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4925",0.467452226234602,0.677,-4.08868009323117,0.001,0.0469620921563791,-0.410768978339083,0.78852782369146,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4928",2.72114205576172,0.008,-4.03101238045966,0.001,0.272360878395901,-0.403470647922845,0.033467018469657,0.0212818791946309,"hump (peaks mid-season)"
"ASV_4984",-0.663789964672501,0.524,-3.79173330080759,0.001,-0.074072756108091,-0.42312618926255,0.670136721113128,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5321",0.733997363529256,0.449,-5.36442716365871,0.001,0.0745021811410625,-0.544505339011351,0.606121328224776,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5397",0.326148111107047,0.751,-3.76911795972982,0.001,0.0364060993546097,-0.420729838748617,0.842980884955752,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5753",0.902966039135935,0.374,-4.81223747725613,0.001,0.0960994138044209,-0.512154124974615,0.540297949886105,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5779",2.78389293757518,0.009,-3.9545007620002,0.001,0.29897769119149,-0.424699960070198,0.0367297297297297,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5803",2.52395585732418,0.017,5.3147710326167,0.001,0.241041371890875,0.507573215864812,0.0596316371681416,0.0212818791946309,"dip (troughs mid-season)"
"ASV_5856",-2.51848694487558,0.011,3.15507944886763,0.001,-0.269898873317454,0.338123977803581,0.0428513513513513,0.0212818791946309,"dip (troughs mid-season)"
"ASV_5915",0.300784102868693,0.748,-2.82206814598041,0.001,0.0338764676295414,-0.317844747452852,0.840953022513739,0.0212818791946309,"hump (peaks mid-season)"
"ASV_5947",-1.53047446730463,0.135,3.54675910245291,0.001,-0.164427171455921,0.381051338296622,0.266719626168224,0.0212818791946309,"dip (troughs mid-season)"
"ASV_6280",2.58752367377174,0.006,-3.37266515619708,0.001,0.283898095002355,-0.370045966125322,0.0269108910891089,0.0212818791946309,"hump (peaks mid-season)"
"ASV_6386",1.08319001436035,0.283,-3.73801326128937,0.001,0.119557462908193,-0.412588560567001,0.450498493975904,0.0212818791946309,"hump (peaks mid-season)"
"ASV_7048",2.85476467692166,0.009,-4.23025530189592,0.001,0.294090058234315,-0.435793661663003,0.0367297297297297,0.0212818791946309,"hump (peaks mid-season)"
"ASV_7066",2.3402146257367,0.032,-3.70602111847073,0.001,0.251961784496385,-0.399016797000952,0.0942172701949861,0.0212818791946309,"hump (peaks mid-season)"
"ASV_7466",1.59839145917901,0.115,-3.23733840712203,0.001,0.180349201270022,-0.365277965026106,0.238655104712042,0.0212818791946309,"hump (peaks mid-season)"
"ASV_7937",1.01414965603933,0.275,-3.53626257020052,0.001,0.097349349754504,-0.339453126908706,0.44153164556962,0.0212818791946309,"hump (peaks mid-season)"
"ASV_8549",2.06452961278532,0.043,-3.55369397563086,0.001,0.22985241446535,-0.395651012646525,0.116640718562874,0.0212818791946309,"hump (peaks mid-season)"
"ASV_9563",-0.0477040668869724,0.966,-3.44995537694643,0.001,-0.00528012469502116,-0.381862097272307,0.979122902349369,0.0212818791946309,"hump (peaks mid-season)"
"ASV_10602",1.39689730054405,0.182,3.60686054980865,0.001,0.146360324418092,0.377913615638863,0.328470119521912,0.0212818791946309,"dip (troughs mid-season)"
"ASV_11950",2.50043715929875,0.022,-3.40226540804852,0.001,0.271587902972387,-0.369544692318817,0.0724047742605086,0.0212818791946309,"hump (peaks mid-season)"
"ASV_12476",1.09331796244049,0.285,-3.42775851278744,0.001,0.11823018863451,-0.370677665585496,0.452886494612879,0.0212818791946309,"hump (peaks mid-season)"
"ASV_14372",-1.69625428083296,0.113,3.22973929740601,0.001,-0.191060313318745,0.363790453908188,0.23589400921659,0.0212818791946309,"dip (troughs mid-season)"
"ASV_10",-3.07175445722962,0.005,-2.47858604946362,0.014,-0.27052496089553,-0.21828764164738,0.023824192336589,0.115010362694301,"linear decrease (early-season)"
"ASV_122",-3.14275265180255,0.005,-2.61433990809029,0.017,-0.3280506667591,-0.272895942073689,0.023824192336589,0.128964114832536,"linear decrease (early-season)"
