	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_25449	100	100	100	100	100	100	100
ASV_25450	96	96	94	94	82	82	48
ASV_25451	94	85	77	77	57	50	26
ASV_25452	98	82	71	71	62	10	10
ASV_25453	93	78	74	57	41	20	20
ASV_25454	70	70	70	70	70	49	33
ASV_25455	100	100	74	74	74	74	74
ASV_25456	100	100	100	100	100	100	83
ASV_25457	100	98	67	67	67	67	67
ASV_25458	59	49	36	6	6	0	0
ASV_25459	75	73	64	14	11	4	1
ASV_25460	100	100	100	100	100	100	100
ASV_25461	5	5	5	4	4	2	2
ASV_25462	100	100	100	100	100	100	99
ASV_25463	100	100	99	99	49	49	32
ASV_25464	100	100	100	100	100	100	100
ASV_25465	68	66	3	0	0	0	0
ASV_25466	89	82	65	38	38	34	28
ASV_25467	100	54	54	54	54	54	54
ASV_25468	3	3	3	3	3	3	3
ASV_25469	96	93	55	38	28	28	12
ASV_25470	55	52	29	0	0	0	0
ASV_25471	0	0	0	0	0	0	0
ASV_25472	100	100	99	99	99	99	85
ASV_25473	100	93	56	56	53	53	53
ASV_25474	100	100	100	89	89	89	81
ASV_25475	39	33	9	9	7	7	7
ASV_25476	97	97	97	97	97	73	72
ASV_25477	67	65	53	52	52	52	52
ASV_25478	100	100	100	100	100	99	99
ASV_25479	2	2	2	2	2	2	2
ASV_25480	93	40	40	40	40	40	40
ASV_25481	84	82	80	78	10	10	10
ASV_25482	100	100	100	100	100	100	71
ASV_25483	92	92	92	92	92	92	60
ASV_25484	100	100	100	100	100	100	52
ASV_25485	100	100	100	100	100	100	100
ASV_25486	100	100	100	100	95	74	31
ASV_25487	66	66	66	66	66	66	66
ASV_25488	100	100	100	100	100	100	100
ASV_25489	60	60	60	60	60	60	60
ASV_25490	100	100	100	100	100	100	100
ASV_25491	100	100	100	99	99	99	99
ASV_25492	95	90	89	2	2	2	2
ASV_25493	29	22	22	0	0	0	0
ASV_25494	4	4	4	3	3	3	3
ASV_25495	23	23	23	23	23	23	23
ASV_25496	100	100	100	100	99	88	74
ASV_25497	30	30	30	15	15	15	15
ASV_25498	88	39	36	36	36	36	36
ASV_25499	98	97	97	97	97	97	97
ASV_25500	100	100	100	100	100	100	99
ASV_25501	100	100	100	100	100	100	100
ASV_25502	95	95	71	70	36	28	16
ASV_25503	54	39	11	11	6	6	3
ASV_25504	0	0	0	0	0	0	0
ASV_25505	100	100	100	100	100	100	100
ASV_25506	11	11	11	11	11	11	11
ASV_25507	53	53	53	53	53	53	53
ASV_25508	100	98	88	73	51	44	44
ASV_25509	100	98	97	96	79	58	41
ASV_25510	6	5	5	1	1	0	0
ASV_25511	100	100	100	100	95	95	69
ASV_25512	49	26	26	25	24	24	23
ASV_25513	88	81	81	81	78	46	12
ASV_25514	94	94	94	94	94	94	94
ASV_25515	100	100	100	100	100	100	90
ASV_25516	90	84	39	37	7	7	1
ASV_25517	21	9	8	1	1	0	0
ASV_25518	100	49	49	49	49	49	49
ASV_25519	100	97	97	97	94	94	94
ASV_25520	64	49	36	36	36	36	25
ASV_25521	100	100	100	72	72	72	72
ASV_25522	71	70	53	53	53	53	41
ASV_25523	100	100	100	100	100	100	100
ASV_25524	100	100	100	100	100	100	85
ASV_25525	100	100	100	98	76	22	21
ASV_25526	43	43	43	43	43	43	43
ASV_25527	100	100	100	100	100	100	100
ASV_25528	75	74	66	66	66	66	66
ASV_25529	88	88	79	75	75	75	21
ASV_25530	95	90	87	87	48	48	48
ASV_25531	100	100	100	100	100	100	100
ASV_25532	86	85	85	85	85	81	33
ASV_25533	93	92	81	39	15	8	6
ASV_25534	99	37	37	37	37	37	37
ASV_25535	100	100	99	99	99	72	55
ASV_25536	68	68	68	68	68	68	68
ASV_25537	45	45	45	45	45	45	45
ASV_25538	37	36	22	2	2	1	1
ASV_25539	79	71	68	66	19	19	19
ASV_25540	98	98	97	91	88	82	80
ASV_25541	100	100	100	100	100	100	100
ASV_25542	100	39	39	39	39	39	38
ASV_25543	100	100	100	100	100	100	100
ASV_25544	100	100	100	100	100	58	58
ASV_25545	100	100	100	100	100	100	100
ASV_25546	100	99	99	99	98	97	44
ASV_25547	100	100	95	95	95	95	34
ASV_25548	45	45	45	44	44	44	44
ASV_25549	46	46	46	46	46	46	46
ASV_25550	100	52	48	40	40	40	40
ASV_25551	100	100	100	100	100	100	100
ASV_25552	100	100	100	100	100	100	82
ASV_25553	100	100	100	100	100	100	100
ASV_25554	100	100	100	100	100	100	100
ASV_25555	100	100	100	100	100	100	100
ASV_25556	100	100	100	100	100	100	63
ASV_25557	100	100	100	61	61	61	61
ASV_25558	98	91	57	55	39	39	39
ASV_25559	90	87	71	47	45	21	11
ASV_25560	100	100	100	100	100	100	100
ASV_25561	85	85	85	85	52	49	12
ASV_25562	97	64	64	64	64	40	40
ASV_25563	18	17	16	8	8	8	8
ASV_25564	100	99	98	98	53	44	43
ASV_25565	58	50	26	26	26	26	20
ASV_25566	100	100	100	100	100	100	100
ASV_25567	94	94	94	94	94	93	85
ASV_25568	100	100	100	100	98	98	51
ASV_25569	95	95	95	95	95	89	27
ASV_25570	99	99	99	98	98	95	94
ASV_25571	100	100	100	100	100	100	100
ASV_25572	86	78	76	76	76	76	76
ASV_25573	54	54	54	53	52	44	44
ASV_25574	100	100	100	100	100	99	99
ASV_25575	100	59	47	47	47	47	42
ASV_25576	100	100	100	100	95	95	52
ASV_25577	99	99	99	99	98	98	98
ASV_25578	88	88	86	86	86	85	65
ASV_25579	100	100	100	100	100	100	100
ASV_25580	90	88	84	84	84	84	37
ASV_25581	100	55	55	55	55	55	55
ASV_25582	100	100	100	100	99	99	99
ASV_25583	95	95	93	91	34	34	32
ASV_25584	100	100	100	100	100	97	89
ASV_25585	100	100	82	82	82	82	61
ASV_25586	98	97	19	19	19	19	19
ASV_25587	100	100	100	100	100	100	84
ASV_25588	100	100	100	100	94	92	89
ASV_25589	100	100	100	100	100	100	89
ASV_25590	92	92	72	13	12	11	11
ASV_25591	89	89	89	89	88	88	45
ASV_25592	50	50	50	50	50	50	46
ASV_25593	100	100	100	99	99	99	76
ASV_25594	100	100	100	100	100	100	87
ASV_25595	100	100	100	100	100	100	100
ASV_25596	100	100	100	100	99	75	72
ASV_25597	100	100	100	100	100	100	61
ASV_25598	100	100	100	100	100	100	78
ASV_25599	100	100	99	99	99	99	48
ASV_25600	78	74	70	50	50	7	7
ASV_25601	100	100	100	100	98	95	95
ASV_25602	100	99	99	99	99	99	54
ASV_25603	77	72	30	4	4	4	4
ASV_25604	100	100	100	100	100	100	79
ASV_25605	2	2	2	2	2	2	2
ASV_25606	14	14	14	14	14	14	14
ASV_25607	77	77	77	77	77	77	77
ASV_25608	88	82	81	66	66	66	34
ASV_25609	100	100	100	100	100	100	97
ASV_25610	100	100	100	98	34	34	34
ASV_25611	100	81	81	55	55	55	54
ASV_25612	100	98	67	67	67	64	61
ASV_25613	70	63	39	39	37	37	32
ASV_25614	99	99	95	95	95	87	54
ASV_25615	100	100	58	58	57	52	49
ASV_25616	97	96	95	95	89	89	89
ASV_25617	21	21	21	21	21	21	21
ASV_25618	66	66	66	66	66	66	66
ASV_25619	100	100	100	100	76	76	76
ASV_25620	100	100	100	100	86	65	62
ASV_25621	100	100	61	61	61	61	61
ASV_25622	96	94	92	91	57	33	32
ASV_25623	93	88	87	83	68	14	14
ASV_25624	43	43	43	43	43	42	42
ASV_25625	100	100	33	33	33	33	33
ASV_25626	100	100	100	100	100	100	100
ASV_25627	64	60	59	51	47	46	35
ASV_25628	100	100	100	100	100	100	55
ASV_25629	99	96	88	66	64	64	64
ASV_25630	99	99	79	78	78	67	67
ASV_25631	96	95	80	73	73	73	9
ASV_25632	95	95	95	95	62	54	33
ASV_25633	99	99	99	99	94	82	82
ASV_25634	100	100	100	100	100	100	100
ASV_25635	87	84	62	60	40	25	25
ASV_25636	97	92	86	74	54	49	33
ASV_25637	87	87	87	87	87	87	56
ASV_25638	100	98	92	92	92	92	92
ASV_25639	57	54	26	19	11	5	3
ASV_25640	99	99	94	94	32	32	30
ASV_25641	99	99	99	98	94	94	74
ASV_25642	100	100	99	99	99	99	99
ASV_25643	90	90	43	42	36	28	20
ASV_25644	100	100	100	97	97	97	13
ASV_25645	60	0	0	0	0	0	0
ASV_25646	100	46	46	46	45	45	45
ASV_25647	100	100	54	54	54	54	54
ASV_25648	100	100	100	100	100	100	46
ASV_25649	100	100	100	98	98	96	96
ASV_25650	100	100	100	100	100	100	100
ASV_25651	85	84	20	7	0	0	0
ASV_25652	100	100	100	100	100	100	88
ASV_25653	80	68	35	23	13	10	10
ASV_25654	100	100	100	80	79	51	44
ASV_25655	100	100	99	99	99	99	97
ASV_25656	100	100	100	100	76	76	68
ASV_25657	92	80	78	73	62	15	15
ASV_25658	47	47	47	47	47	47	47
ASV_25659	6	6	6	6	6	6	6
ASV_25660	100	100	100	99	99	99	99
ASV_25661	69	60	32	28	17	9	2
ASV_25662	98	97	82	82	80	80	80
ASV_25663	86	70	62	54	48	48	10
ASV_25664	8	8	8	8	8	8	8
ASV_25665	31	29	23	3	3	2	2
ASV_25666	96	94	93	89	55	47	47
ASV_25667	98	46	46	46	46	46	46
ASV_25668	26	26	26	26	26	26	26
ASV_25669	98	98	98	91	89	20	16
ASV_25670	97	96	89	89	29	28	28
ASV_25671	97	96	80	80	75	51	51
ASV_25672	100	100	49	49	49	49	49
ASV_25673	100	100	100	100	100	100	97
ASV_25674	100	100	100	96	36	36	36
ASV_25675	99	90	90	90	89	7	6
ASV_25676	87	86	83	77	21	20	16
ASV_25677	82	27	25	24	24	24	24
ASV_25678	100	100	100	99	99	99	99
ASV_25679	16	13	12	2	2	0	0
ASV_25680	100	99	95	95	95	40	40
ASV_25681	100	100	100	100	100	99	75
ASV_25682	95	95	95	95	81	81	47
ASV_25683	84	83	83	78	68	10	9
ASV_25684	48	48	48	48	48	48	48
ASV_25685	100	100	100	100	100	100	100
ASV_25686	32	32	32	32	32	32	32
ASV_25687	92	92	70	66	48	34	29
ASV_25688	92	92	91	91	88	47	47
ASV_25689	91	87	67	30	17	17	17
ASV_25690	100	100	100	100	100	100	100
ASV_25691	14	14	14	14	14	13	13
ASV_25692	37	29	4	0	0	0	0
ASV_25693	100	100	100	100	100	100	99
ASV_25694	100	100	100	100	93	93	62
ASV_25695	100	100	100	100	100	100	100
ASV_25696	93	89	82	76	9	5	5
ASV_25697	100	100	100	100	100	100	100
ASV_25698	100	100	100	99	35	25	25
ASV_25699	48	48	48	48	48	48	48
ASV_25700	100	100	100	100	100	100	100
ASV_25701	100	100	100	100	100	100	96
ASV_25702	96	96	74	74	67	67	25
ASV_25703	100	100	100	100	100	100	100
ASV_25704	100	100	89	89	89	89	84
ASV_25705	92	92	92	92	92	92	60
ASV_25706	100	100	100	100	100	100	100
ASV_25707	97	97	97	97	95	94	89
ASV_25708	100	100	100	100	100	100	78
ASV_25709	97	96	96	96	72	48	48
ASV_25710	46	46	17	17	6	6	6
ASV_25711	100	100	54	54	54	54	30
ASV_25712	33	33	33	33	33	33	33
ASV_25713	63	63	63	63	56	23	23
ASV_25714	100	100	100	100	100	100	100
ASV_25715	0	0	0	0	0	0	0
ASV_25716	99	99	99	99	96	82	82
ASV_25717	99	87	84	80	56	15	10
ASV_25718	83	73	66	65	58	30	30
ASV_25719	19	19	16	4	4	0	0
ASV_25720	100	100	100	100	97	92	92
ASV_25721	100	100	100	61	34	34	34
ASV_25722	100	100	100	100	100	100	100
ASV_25723	100	100	100	100	100	100	100
ASV_25724	99	99	99	98	77	42	42
ASV_25725	30	30	28	28	28	27	27
ASV_25726	38	38	38	26	26	26	26
ASV_25727	100	100	100	100	100	100	57
ASV_25728	100	100	100	100	27	27	27
ASV_25729	100	100	100	100	100	100	99
ASV_25730	99	96	95	93	53	25	23
ASV_25731	98	23	23	22	22	22	22
ASV_25732	91	87	82	82	72	63	40
ASV_25733	100	100	100	100	53	39	37
ASV_25734	100	100	100	100	100	99	95
ASV_25735	56	53	32	16	16	16	16
ASV_25736	100	100	100	100	43	43	42
ASV_25737	12	10	5	4	4	4	4
ASV_25738	100	100	100	100	71	69	65
ASV_25739	100	30	29	23	23	23	14
ASV_25740	97	97	96	96	38	38	38
ASV_25741	100	98	97	97	82	82	82
ASV_25742	91	82	78	75	75	25	25
ASV_25743	82	81	75	75	21	17	17
ASV_25744	20	20	17	17	17	16	16
ASV_25745	79	73	64	61	23	23	23
ASV_25746	100	99	57	57	57	41	35
ASV_25747	57	50	36	14	14	11	8
ASV_25748	83	83	83	83	83	83	49
ASV_25749	99	99	99	99	99	99	73
ASV_25750	73	42	26	26	15	15	15
ASV_25751	44	44	44	44	44	44	44
ASV_25752	85	85	85	85	85	52	43
ASV_25753	100	100	100	100	100	100	100
ASV_25754	100	100	100	100	100	100	100
ASV_25755	72	72	72	72	72	72	33
ASV_25756	100	74	74	74	73	69	33
ASV_25757	100	100	100	98	98	98	66
ASV_25758	93	91	74	66	45	45	29
ASV_25759	100	100	55	55	55	44	37
ASV_25760	88	88	88	85	55	50	50
ASV_25761	100	100	49	49	49	49	49
ASV_25762	90	90	90	90	90	81	35
ASV_25763	96	92	16	16	15	15	15
ASV_25764	100	100	100	100	100	100	61
ASV_25765	100	100	100	100	100	87	87
ASV_25766	79	79	78	78	78	72	46
ASV_25767	100	100	100	100	100	100	100
ASV_25768	100	100	100	100	100	100	99
ASV_25769	100	100	100	100	100	100	100
ASV_25770	12	12	12	12	12	12	12
ASV_25771	100	100	100	100	100	72	72
ASV_25772	100	100	81	81	57	57	24
ASV_25773	99	77	71	70	22	19	16
ASV_25774	100	100	100	100	100	100	74
ASV_25775	5	5	5	5	5	5	5
ASV_25776	100	98	36	33	33	33	33
ASV_25777	92	92	87	78	78	72	71
ASV_25778	79	79	74	67	67	46	25
ASV_25779	100	100	100	100	100	100	100
ASV_25780	100	100	100	100	100	100	100
ASV_25781	95	13	9	9	9	9	8
ASV_25782	100	98	98	98	98	98	98
ASV_25783	93	93	90	88	77	71	10
ASV_25784	100	92	44	44	44	44	32
ASV_25785	100	100	100	100	100	62	62
ASV_25786	80	78	78	78	78	68	60
ASV_25787	97	77	76	76	68	20	20
ASV_25788	95	92	83	77	63	59	27
ASV_25789	100	100	36	36	36	36	36
ASV_25790	98	60	59	59	56	35	27
ASV_25791	100	100	100	100	100	100	100
ASV_25792	99	99	99	98	42	40	37
ASV_25793	97	95	91	85	46	46	18
ASV_25794	100	100	100	100	100	100	100
ASV_25795	100	100	100	100	100	100	100
ASV_25796	100	100	100	100	100	96	70
ASV_25797	100	100	100	100	100	100	96
ASV_25798	95	91	81	24	13	13	10
ASV_25799	100	100	100	100	96	96	96
ASV_25800	34	27	17	1	1	0	0
ASV_25801	100	99	99	99	99	96	94
ASV_25802	77	76	62	56	32	32	31
ASV_25803	100	100	98	98	92	92	91
ASV_25804	98	98	98	69	69	59	33
ASV_25805	99	99	99	99	99	99	90
ASV_25806	100	48	48	48	48	48	48
ASV_25807	88	87	85	85	58	56	22
ASV_25808	20	20	20	20	20	20	20
ASV_25809	69	57	23	23	23	20	11
ASV_25810	100	100	100	100	100	75	34
ASV_25811	1	1	1	1	1	1	1
ASV_25812	100	100	92	79	78	56	9
ASV_25813	100	11	11	11	11	11	11
ASV_25814	83	83	83	83	12	9	9
ASV_25815	100	100	100	100	100	100	100
ASV_25816	21	15	13	0	0	0	0
ASV_25817	100	100	99	99	85	85	67
ASV_25818	50	45	18	8	5	5	4
ASV_25819	100	78	69	69	69	69	40
ASV_25820	17	15	13	10	10	9	9
ASV_25821	15	15	15	15	15	15	15
ASV_25822	100	100	100	100	100	100	100
ASV_25823	44	44	44	44	44	44	44
ASV_25824	100	100	100	100	100	100	100
ASV_25825	72	72	72	57	57	57	57
ASV_25826	96	89	82	36	7	7	7
ASV_25827	100	100	100	100	100	100	100
ASV_25828	55	47	37	34	34	34	34
ASV_25829	74	68	68	53	43	39	30
ASV_25830	100	100	75	75	75	75	21
ASV_25831	95	91	91	90	17	17	8
ASV_25832	100	100	100	100	99	84	73
ASV_25833	22	22	22	22	22	22	22
ASV_25834	89	87	74	70	70	51	48
ASV_25835	100	100	100	99	99	99	95
ASV_25836	91	89	83	82	82	78	31
ASV_25837	49	49	49	49	49	49	49
ASV_25838	100	100	100	100	100	100	100
ASV_25839	1	1	1	1	1	1	1
ASV_25840	46	46	46	46	46	46	46
ASV_25841	92	89	89	8	8	8	8
ASV_25842	100	100	100	100	100	100	78
ASV_25843	100	100	100	100	100	100	100
ASV_25844	26	26	26	26	26	19	19
ASV_25845	74	74	74	74	74	74	74
ASV_25846	100	100	100	100	95	90	90
ASV_25847	99	98	97	95	87	53	40
ASV_25848	68	58	41	36	26	7	7
ASV_25849	31	31	31	31	31	31	31
ASV_25850	100	100	100	100	99	99	92
ASV_25851	94	92	73	66	66	66	66
ASV_25852	84	74	72	72	72	50	49
ASV_25853	16	16	16	16	16	16	16
ASV_25854	100	42	42	42	42	42	42
ASV_25855	85	77	67	47	47	46	38
ASV_25856	95	94	83	63	54	54	47
ASV_25857	91	89	89	89	88	87	76
ASV_25858	100	100	100	100	100	100	100
ASV_25859	51	43	36	16	16	15	15
ASV_25860	85	80	41	27	9	8	2
ASV_25861	100	100	53	52	42	20	18
ASV_25862	100	99	98	97	96	96	33
ASV_25863	56	56	56	53	53	42	42
ASV_25864	89	43	33	28	24	24	24
ASV_25865	81	74	66	65	62	62	62
ASV_25866	100	100	52	52	52	52	34
ASV_25867	100	100	100	100	99	97	97
ASV_25868	100	100	85	25	25	25	25
ASV_25869	95	94	81	12	12	12	12
ASV_25870	49	49	49	49	49	49	49
ASV_25871	62	62	62	62	62	62	62
ASV_25872	100	98	98	98	98	96	51
ASV_25873	18	18	18	18	18	18	18
ASV_25874	88	81	72	72	21	16	8
ASV_25875	100	95	95	95	95	88	82
ASV_25876	100	100	99	99	92	92	73
ASV_25877	97	96	87	64	52	52	52
ASV_25878	100	100	100	100	100	100	100
ASV_25879	85	84	41	26	17	17	5
ASV_25880	100	100	100	100	100	99	83
ASV_25881	83	0	0	0	0	0	0
ASV_25882	100	99	99	96	96	96	65
ASV_25883	65	57	0	0	0	0	0
ASV_25884	67	55	48	10	10	10	10
ASV_25885	98	95	94	94	94	84	51
ASV_25886	100	100	100	100	98	98	98
ASV_25887	88	74	57	44	28	23	17
ASV_25888	100	99	99	99	99	99	84
ASV_25889	99	99	99	99	66	65	26
ASV_25890	100	100	100	100	100	100	100
ASV_25891	86	81	76	58	50	24	24
ASV_25892	33	31	29	23	23	21	21
ASV_25893	49	49	49	49	49	49	49
ASV_25894	97	29	29	29	29	29	29
ASV_25895	22	22	22	20	20	20	20
ASV_25896	18	15	11	5	5	0	0
ASV_25897	100	100	100	100	100	100	50
ASV_25898	100	100	100	100	100	100	100
ASV_25899	7	6	6	2	2	0	0
ASV_25900	100	100	100	100	54	54	54
ASV_25901	100	100	100	100	100	100	100
ASV_25902	99	82	82	59	56	56	56
ASV_25903	81	75	44	35	27	25	25
ASV_25904	51	41	34	4	4	0	0
ASV_25905	99	99	98	98	98	98	44
ASV_25906	57	57	57	55	55	55	55
ASV_25907	97	92	84	55	48	4	4
ASV_25908	100	100	59	59	59	59	42
ASV_25909	100	100	100	100	96	96	96
ASV_25910	97	95	78	77	33	27	27
ASV_25911	100	100	100	100	100	100	85
ASV_25912	94	94	94	69	69	66	66
ASV_25913	13	13	13	13	13	13	13
ASV_25914	92	92	92	92	92	68	36
ASV_25915	100	100	100	100	100	100	100
ASV_25916	100	100	100	98	98	38	36
ASV_25917	16	15	15	13	13	13	13
ASV_25918	100	100	99	99	96	95	95
ASV_25919	100	100	100	100	100	100	89
ASV_25920	100	100	100	100	100	99	65
ASV_25921	96	89	75	33	23	23	23
ASV_25922	22	16	16	1	1	0	0
ASV_25923	100	100	100	100	100	100	100
ASV_25924	24	24	24	24	24	24	24
ASV_25925	11	11	11	11	11	11	11
ASV_25926	100	100	100	100	100	100	44
ASV_25927	72	72	72	72	72	72	72
ASV_25928	88	86	77	44	24	15	9
ASV_25929	94	93	87	62	39	29	23
ASV_25930	65	47	31	31	31	31	26
ASV_25931	0	0	0	0	0	0	0
ASV_25932	100	100	100	100	100	100	100
ASV_25933	88	86	71	61	8	8	5
ASV_25934	94	78	66	56	15	15	15
ASV_25935	91	33	33	33	33	33	33
ASV_25936	54	0	0	0	0	0	0
ASV_25937	100	100	100	100	100	100	100
ASV_25938	100	100	19	17	17	17	17
ASV_25939	77	73	29	22	11	8	8
ASV_25940	80	75	67	67	55	47	23
ASV_25941	56	56	56	56	56	56	56
ASV_25942	87	87	87	87	87	87	73
ASV_25943	100	100	100	90	90	90	90
ASV_25944	100	100	99	99	99	99	99
ASV_25945	100	100	100	100	100	100	100
ASV_25946	39	39	39	39	39	39	39
ASV_25947	100	100	100	100	100	90	68
ASV_25948	98	98	98	98	98	98	98
ASV_25949	100	100	100	100	100	100	77
ASV_25950	97	96	96	84	58	56	45
ASV_25951	45	45	45	44	42	40	40
ASV_25952	80	31	30	30	29	29	29
ASV_25953	100	100	100	100	100	100	100
ASV_25954	52	52	52	52	52	52	52
ASV_25955	11	8	7	2	2	2	2
ASV_25956	97	55	55	55	55	47	47
ASV_25957	100	100	49	49	47	47	47
ASV_25958	100	100	100	100	100	100	99
ASV_25959	100	100	100	100	100	99	86
ASV_25960	100	100	100	100	74	74	74
ASV_25961	86	85	70	70	20	10	10
ASV_25962	100	100	100	100	100	100	53
ASV_25963	100	47	47	47	47	47	21
ASV_25964	94	62	61	61	61	42	42
ASV_25965	97	57	57	57	56	48	48
ASV_25966	100	100	99	99	98	98	72
ASV_25967	34	34	31	31	31	31	31
ASV_25968	68	65	58	58	58	54	54
ASV_25969	100	50	50	50	50	50	50
ASV_25970	0	0	0	0	0	0	0
ASV_25971	100	100	96	96	96	96	96
ASV_25972	87	85	54	53	30	24	24
ASV_25973	90	90	68	49	48	23	22
ASV_25974	86	84	74	73	73	59	28
ASV_25975	83	81	79	79	79	79	25
ASV_25976	100	100	96	96	92	73	47
ASV_25977	100	100	100	99	99	99	99
ASV_25978	79	74	68	57	57	28	28
ASV_25979	100	100	100	100	69	67	42
ASV_25980	100	100	100	100	100	100	99
ASV_25981	100	100	100	100	100	100	92
ASV_25982	25	21	18	3	3	1	1
ASV_25983	48	48	48	48	48	48	48
ASV_25984	100	100	100	100	100	100	59
ASV_25985	100	100	100	100	100	100	100
ASV_25986	100	100	38	38	38	38	34
ASV_25987	100	100	100	100	100	100	98
ASV_25988	100	100	100	100	100	100	100
ASV_25989	100	100	100	100	100	100	100
ASV_25990	100	100	100	100	100	100	100
ASV_25991	87	80	72	72	54	37	18
ASV_25992	100	100	100	100	100	100	100
ASV_25993	95	94	91	87	18	18	17
ASV_25994	100	100	80	80	74	71	52
ASV_25995	97	97	41	41	40	40	40
ASV_25996	100	100	100	100	100	77	77
ASV_25997	97	97	95	94	14	10	6
ASV_25998	100	29	29	29	8	8	8
ASV_25999	100	100	100	100	100	100	97
ASV_26000	100	100	100	96	96	94	27
ASV_26001	91	88	75	41	40	31	14
ASV_26002	48	1	1	1	1	1	1
ASV_26003	100	100	100	100	100	100	98
ASV_26004	55	11	11	8	8	8	2
ASV_26005	22	22	22	22	22	22	22
ASV_26006	98	98	97	97	94	89	16
ASV_26007	100	100	100	100	100	100	39
ASV_26008	25	25	24	24	24	24	24
ASV_26009	64	61	0	0	0	0	0
ASV_26010	100	97	97	97	97	97	95
ASV_26011	99	99	99	99	95	95	95
ASV_26012	100	100	45	45	45	45	45
ASV_26013	100	100	100	100	100	100	100
ASV_26014	100	100	100	50	50	50	35
ASV_26015	100	100	100	99	99	55	52
ASV_26016	100	100	100	100	39	37	37
ASV_26017	100	100	100	100	61	59	25
ASV_26018	91	91	91	88	35	34	34
ASV_26019	15	15	15	15	15	15	15
ASV_26020	44	39	7	0	0	0	0
ASV_26021	100	100	91	91	84	84	71
ASV_26022	98	97	95	93	83	37	19
ASV_26023	97	95	94	87	79	79	79
ASV_26024	100	33	33	33	33	33	33
ASV_26025	66	52	48	46	46	46	46
ASV_26026	100	91	90	90	65	65	34
ASV_26027	100	100	100	96	76	52	47
ASV_26028	100	100	100	100	100	99	26
ASV_26029	100	100	56	56	50	50	50
ASV_26030	92	83	65	55	44	32	32
ASV_26031	98	97	97	97	85	55	55
ASV_26032	96	89	87	43	22	7	7
ASV_26033	78	75	73	73	57	28	28
ASV_26034	93	84	83	64	60	29	4
ASV_26035	100	100	100	100	75	68	39
ASV_26036	77	77	69	64	64	63	63
ASV_26037	99	88	85	73	65	42	29
ASV_26038	100	100	100	55	55	34	34
ASV_26039	98	98	98	98	65	41	41
ASV_26040	100	100	100	55	55	51	19
ASV_26041	100	100	100	100	100	95	94
ASV_26042	100	100	55	55	54	54	54
ASV_26043	93	76	59	57	18	5	5
ASV_26044	87	87	87	87	87	87	70
ASV_26045	99	97	65	38	36	30	30
ASV_26046	100	98	98	98	81	80	80
ASV_26047	100	100	100	100	78	78	46
ASV_26048	67	61	0	0	0	0	0
ASV_26049	98	98	98	98	98	98	98
ASV_26050	98	98	98	98	71	22	14
ASV_26051	89	88	87	87	82	19	10
ASV_26052	46	46	46	46	46	46	46
ASV_26053	100	50	50	50	50	50	50
ASV_26054	61	48	30	11	10	10	10
ASV_26055	100	100	100	100	100	100	100
ASV_26056	100	100	100	100	100	96	22
ASV_26057	99	15	15	15	15	15	15
ASV_26058	87	48	48	48	32	32	32
ASV_26059	100	100	100	100	100	100	100
ASV_26060	100	88	88	88	42	42	33
ASV_26061	100	100	100	100	100	100	100
ASV_26062	64	64	64	64	64	64	64
ASV_26063	98	98	98	98	80	80	66
ASV_26064	94	89	73	66	66	41	28
ASV_26065	98	80	65	24	24	24	24
ASV_26066	100	96	34	34	34	34	34
ASV_26067	41	5	2	2	2	2	2
ASV_26068	100	100	100	100	100	100	100
ASV_26069	100	74	74	74	74	74	23
ASV_26070	36	36	36	36	36	36	36
ASV_26071	89	89	58	44	44	44	44
ASV_26072	90	82	60	60	60	60	44
ASV_26073	96	87	79	67	67	21	19
ASV_26074	1	1	1	1	1	1	1
ASV_26075	100	100	100	100	100	100	100
ASV_26076	15	15	15	15	15	15	15
ASV_26077	0	0	0	0	0	0	0
ASV_26078	83	80	80	80	73	25	10
ASV_26079	100	100	100	100	100	91	91
ASV_26080	75	75	75	75	75	75	75
ASV_26081	94	47	47	47	47	47	47
ASV_26082	55	55	55	55	54	53	53
ASV_26083	100	100	99	79	76	75	27
ASV_26084	100	100	100	100	100	100	100
ASV_26085	12	12	11	7	7	7	7
ASV_26086	100	100	99	98	67	37	34
ASV_26087	29	29	29	28	28	28	28
ASV_26088	100	100	60	60	60	60	60
ASV_26089	100	100	100	100	100	100	100
ASV_26090	77	77	77	72	42	16	16
ASV_26091	100	100	100	100	100	100	100
ASV_26092	99	99	99	99	74	51	41
ASV_26093	88	83	69	66	5	5	5
ASV_26094	100	27	27	27	27	27	21
ASV_26095	99	55	49	36	33	33	33
ASV_26096	96	88	87	86	86	86	86
ASV_26097	61	61	61	61	61	61	61
ASV_26098	85	71	3	3	0	0	0
ASV_26099	2	2	2	2	2	2	2
ASV_26100	100	100	100	100	100	98	85
ASV_26101	58	56	22	1	1	0	0
ASV_26102	100	100	100	100	100	100	58
ASV_26103	89	86	83	80	73	48	48
ASV_26104	96	96	96	96	96	93	47
ASV_26105	91	91	91	91	89	66	33
ASV_26106	100	100	100	100	100	100	64
ASV_26107	4	4	4	4	4	4	4
ASV_26108	100	100	45	45	45	45	45
ASV_26109	99	99	70	70	52	50	30
ASV_26110	99	97	97	97	96	96	93
ASV_26111	100	100	100	100	100	100	99
ASV_26112	99	99	99	99	79	48	40
ASV_26113	100	99	99	98	98	98	98
