"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"species","Heteroborips seriatus","Ophiostoma sparsiannulatum",69,21,3,2,19,1,47,0.0909090909090909,0.051634512908628,0.0320426827931073,1.22569568391169,0.336,1,0.672,1,0.217773027445891,0.729486003267023,"co-occurring",FALSE
"species","Heteroborips seriatus","Raffaelea subfusca",69,21,3,2,19,1,47,0.0909090909090909,0.0450857839987184,0.032265607481983,1.42019042833643,0.2585,1,0.517,1,0.217773027445891,0.729486003267023,"co-occurring",FALSE
"species","Heteroborips seriatus","Ophiostoma karelicum",69,21,3,1,20,2,46,0.0434782608695652,0.0360180090045013,0.0163962771703612,0.454996691477594,0.8285,1,1,1,1,1,"co-occurring",FALSE
"species","Heteroborips seriatus","Ceratocystiopsis synnemata",69,21,5,1,20,4,44,0.04,0.0266333166583287,0.01887265979779,0.708256466491098,0.666,1,1,1,1,1,"co-occurring",FALSE
"species","Heteroborips seriatus","Grosmannia olivacea",69,21,5,1,20,4,44,0.04,0.0482064945516241,0.0354789051403724,-0.231306307766687,0.775,0.659,1,1,1,1,"avoiding",FALSE
"species","Heteroborips seriatus","Ophiostoma adjuncti",69,21,7,1,20,6,42,0.037037037037037,0.0509422802569388,0.0313569307224198,-0.443450391972185,0.8635,0.595,1,1,0.426845103974165,0.957936206938719,"avoiding",FALSE
"species","Hylastes opacus","Grosmannia francke-grosmanniae",69,8,13,5,3,8,53,0.3125,0.0881044237288937,0.0565236053927475,3.96994449862001,0.0025,1,0.005,0.309090909090909,0.00459437611053716,0.111364635448284,"co-occurring",FALSE
"species","Hylastes opacus","Raffaelea arxii",69,8,9,4,4,5,56,0.307692307692308,0.113046679017164,0.0702092515875111,2.7723643860885,0.0275,0.9995,0.055,0.885581395348837,0.00788195229983687,0.137428911894592,"co-occurring",FALSE
"species","Hylastes opacus","Sporothrix rossii",69,8,16,5,3,11,50,0.263157894736842,0.102276491153538,0.0500693544144177,3.21317111963756,0.01,1,0.02,0.523076923076923,0.0136314792225282,0.186124284296263,"co-occurring",FALSE
"species","Hylastes opacus","Grosmannia cucullata",69,8,4,2,6,2,59,0.2,0.0465990571043104,0.0618316431960279,2.48094559624358,0.0715,0.9965,0.143,1,0.0633035704990508,0.398578036475505,"co-occurring",FALSE
"species","Hylastes opacus","Ophiostoma denticiliatum",69,8,5,2,6,3,58,0.181818181818182,0.0284233025603713,0.0463038229840479,3.31279081018119,0.033,1,0.066,0.963333333333333,0.0991702372013094,0.495851186006547,"co-occurring",FALSE
"species","Hylastes opacus","Leptographium gracile",69,8,13,3,5,10,51,0.166666666666667,0.147884739583416,0.0640599997424747,0.293192743658366,0.558,0.8115,1,1,0.166657072282347,0.65130350087354,"co-occurring",FALSE
"species","Hylastes opacus","Ophiostoma denticulatum",69,8,6,2,6,4,57,0.166666666666667,0.0663536896653467,0.0564540541171632,1.77689589472411,0.1665,1,0.333,1,0.139800445574962,0.601672803740341,"co-occurring",FALSE
"species","Hylastes opacus","Ophiostoma undulatum",69,8,6,2,6,4,57,0.166666666666667,0.0938471566785712,0.0764951083494161,0.951949890121978,0.3205,0.942,0.641,1,0.139800445574962,0.601672803740341,"co-occurring",FALSE
"species","Hylastes opacus","Leptographium lundbergii",69,8,7,2,6,5,56,0.153846153846154,0.0634300666816923,0.0515649873597809,1.75343952929936,0.17,1,0.34,1,0.183913243237784,0.65404234762585,"co-occurring",FALSE
"species","Hylastes opacus","Ophiostoma pallidulum",69,8,7,2,6,5,56,0.153846153846154,0.0367958704627036,0.0452681977769519,2.58570672418167,0.0615,1,0.123,1,0.183913243237784,0.65404234762585,"co-occurring",FALSE
"species","Hylastes opacus","Sporothrix eucastaneae",69,8,10,2,6,8,53,0.125,0.0408571933025344,0.0458138729128059,1.83662286874563,0.1315,0.986,0.263,1,0.326795784583521,0.838570315157714,"co-occurring",FALSE
"species","Hylastes opacus","Ceratocystiopsis rollhanseniana",69,8,3,1,7,2,59,0.1,0.0164582291145574,0.0370895911117172,2.25243170338027,0.165,1,0.33,1,0.313089285032637,0.838570315157714,"co-occurring",FALSE
"species","Hylastes opacus","Raffaelea subfusca",69,8,3,1,7,2,59,0.1,0.0507253626813399,0.0500072478436166,0.985349913131641,0.5075,1,1,1,0.313089285032637,0.838570315157714,"co-occurring",FALSE
"species","Hylastes opacus","Ceratocystiopsis synnemata",69,8,5,1,7,4,57,0.0833333333333333,0.0478989494747368,0.0412082424579923,0.859885832178315,0.575,1,1,1,0.47064642804613,1,"co-occurring",FALSE
"species","Hylastes opacus","Ophiostoma adjuncti",69,8,7,1,7,6,55,0.0714285714285714,0.0478398539929301,0.0468529669873159,0.503462618323132,0.573,0.916,1,1,1,1,"co-occurring",FALSE
"species","Hylastes opacus","Ceratocystiopsis manitobensis",69,8,14,1,7,13,48,0.0476190476190476,0.058563116144539,0.0414256460499194,-0.264185826149903,0.7955,0.655,1,1,1,1,"avoiding",FALSE
"species","Hylastes opacus","Grosmannia olivacea",69,8,5,0,8,5,56,0,0.0424515287947003,0.0561285009385782,-0.756327500019202,1,0.579,1,1,1,1,"avoiding",FALSE
"species","Hylastes opacus","Ophiostoma karelicum",69,8,3,0,8,3,58,0,0.0169084542271137,0.0374920361722076,-0.450987888453166,1,0.831,1,1,1,1,"avoiding",FALSE
"species","Hylastes opacus","Ophiostoma sparsiannulatum",69,8,3,0,8,3,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylastes opacus","Raffaelea crossotarsi",69,8,3,0,8,3,58,0,0.0169084542271137,0.0374920361722076,-0.450987888453166,1,0.831,1,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma adjuncti",69,10,7,4,6,3,56,0.307692307692308,0.19159641634004,0.0749964272715714,1.54801896004819,0.1715,0.9845,0.343,1,0.006738891969071,0.127681217882386,"co-occurring",FALSE
"species","Hylastes porculus","Sporothrix rossii",69,10,16,5,5,11,48,0.238095238095238,0.21293314245065,0.0547824147187258,0.459309721445834,0.4945,0.8475,0.989,1,0.04460182943708,0.321650855036558,"co-occurring",FALSE
"species","Hylastes porculus","Leptographium gracile",69,10,13,3,7,10,49,0.15,0.215166278479416,0.0749115634334581,-0.869909470482507,0.907,0.3325,0.665,1,0.384511309248254,0.907873924613934,"avoiding",FALSE
"species","Hylastes porculus","Ceratocystiopsis manitobensis",69,10,14,3,7,11,48,0.142857142857143,0.145279186593206,0.0531551486669398,-0.0455655528543302,0.695,0.6955,1,1,0.412361476250596,0.953761237586412,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma pallidulum",69,10,7,2,8,5,54,0.133333333333333,0.178943707201587,0.0795657205534473,-0.57324151092952,0.866,0.5015,1,1,0.266172763469687,0.804433240708387,"avoiding",FALSE
"species","Hylastes porculus","Raffaelea arxii",69,10,9,2,8,7,52,0.117647058823529,0.0775344780233265,0.0455259717376552,0.88109224842806,0.43,0.9635,0.86,1,0.608718861382374,1,"co-occurring",FALSE
"species","Hylastes porculus","Grosmannia francke-grosmanniae",69,10,13,2,8,11,48,0.0952380952380952,0.0640430604912864,0.0398845911097865,0.782132494750699,0.4205,0.928,0.841,1,1,1,"co-occurring",FALSE
"species","Hylastes porculus","Ceratocystiopsis rollhanseniana",69,10,3,1,9,2,57,0.0833333333333333,0.104855458032049,0.0625864678772144,-0.343878244430389,0.851,0.6555,1,1,0.379528190250792,0.902374718078806,"avoiding",FALSE
"species","Hylastes porculus","Raffaelea subfusca",69,10,3,1,9,2,57,0.0833333333333333,0.0277221944305488,0.0392738387246876,1.4159842966363,0.333,1,0.666,1,0.379528190250792,0.902374718078806,"co-occurring",FALSE
"species","Hylastes porculus","Grosmannia olivacea",69,10,5,1,9,4,55,0.0714285714285714,0.0993243874684623,0.0650471413690904,-0.428855372469091,0.849,0.602,1,1,0.554533059667235,1,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma denticiliatum",69,10,5,1,9,4,55,0.0714285714285714,0.0621492064713671,0.0455487388986787,0.20372386111163,0.734,0.882,1,1,0.554533059667235,1,"co-occurring",FALSE
"species","Hylastes porculus","Ophiostoma denticulatum",69,10,6,1,9,5,54,0.0666666666666667,0.131976977499737,0.0627881437069187,-1.04016948068929,0.964,0.3425,0.685,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma undulatum",69,10,6,1,9,5,54,0.0666666666666667,0.0340122442173473,0.0414233314820431,0.78830990364633,0.447,0.9445,0.894,1,1,1,"co-occurring",FALSE
"species","Hylastes porculus","Leptographium lundbergii",69,10,7,1,9,6,53,0.0625,0.127025715238571,0.0572995096946478,-1.12611286872143,0.9715,0.3095,0.619,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Sporothrix eucastaneae",69,10,10,1,9,9,50,0.0526315789473684,0.0546530575229147,0.0366934905080598,-0.05509093159459,0.7895,0.776,1,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Ceratocystiopsis synnemata",69,10,5,0,10,5,54,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylastes porculus","Grosmannia cucullata",69,10,4,0,10,4,55,0,0.0133143494824335,0.0291089798098377,-0.457396637374896,1,0.827,1,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma karelicum",69,10,3,0,10,3,56,0,0.0430631982657993,0.0416536764158625,-1.03383907427196,1,0.4835,0.967,1,1,1,"avoiding",FALSE
"species","Hylastes porculus","Ophiostoma sparsiannulatum",69,10,3,0,10,3,56,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylastes porculus","Raffaelea crossotarsi",69,10,3,0,10,3,56,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylesinus aculeatus","Sporothrix eucastaneae",69,6,10,5,1,5,58,0.454545454545455,0.123731329534229,0.0791329440578745,4.18048549753542,0.0045,1,0.009,0.408,0.00012577842816038,0.0130361528944036,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ophiostoma denticiliatum",69,6,5,3,3,2,61,0.375,0.0884608971152231,0.0809145632770525,3.54125501368231,0.0165,1,0.033,0.68,0.00356016850271918,0.102870264064294,"co-occurring",FALSE
"species","Hylesinus aculeatus","Grosmannia francke-grosmanniae",69,6,13,5,1,8,55,0.357142857142857,0.119557275136169,0.0601980493723116,3.94673223607752,0.0025,1,0.005,0.309090909090909,0.000615528495629272,0.0380508524570823,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ophiostoma pallidulum",69,6,7,3,3,4,59,0.3,0.0889270392772156,0.0717309179588673,2.94256600541234,0.028,1,0.056,0.885581395348837,0.0116051329477485,0.171554139227587,"co-occurring",FALSE
"species","Hylesinus aculeatus","Grosmannia cucullata",69,6,4,2,4,2,61,0.25,0.0773720193430061,0.0734324624017135,2.3508401463188,0.0805,1,0.161,1,0.0353614397207175,0.295761162596129,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ophiostoma denticulatum",69,6,6,2,4,4,59,0.2,0.0789212788212297,0.0676166444445196,1.7906644462092,0.1665,1,0.333,1,0.0814070303384443,0.465183030505396,"co-occurring",FALSE
"species","Hylesinus aculeatus","Leptographium lundbergii",69,6,7,2,4,5,58,0.181818181818182,0.0939143814331424,0.0746811355659163,1.17705495127953,0.2685,0.9625,0.537,1,0.109327789294723,0.527254586669584,"co-occurring",FALSE
"species","Hylesinus aculeatus","Sporothrix rossii",69,6,16,3,3,13,50,0.157894736842105,0.093202574553775,0.0472402823715098,1.36942793397326,0.213,0.977,0.426,1,0.132352073623975,0.580641355253568,"co-occurring",FALSE
"species","Hylesinus aculeatus","Raffaelea arxii",69,6,9,2,4,7,56,0.153846153846154,0.0487386550418061,0.0457867938296438,2.29558547373758,0.0785,1,0.157,1,0.172342673359011,0.65404234762585,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ceratocystiopsis rollhanseniana",69,6,3,1,5,2,61,0.125,0.0205727863931966,0.0463619888896459,2.25243170338029,0.165,1,0.33,1,0.242069702637706,0.772804684477185,"co-occurring",FALSE
"species","Hylesinus aculeatus","Leptographium gracile",69,6,13,2,4,11,52,0.117647058823529,0.0871311881430917,0.0528291166525351,0.577633559181864,0.4925,0.8885,0.985,1,0.314916784364622,0.838570315157714,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ceratocystiopsis manitobensis",69,6,14,2,4,12,51,0.111111111111111,0.0767533749674989,0.0510903227757524,0.672490097477295,0.442,0.8965,0.884,1,0.593729720960415,1,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ceratocystiopsis synnemata",69,6,5,1,5,4,59,0.1,0.0715635595575556,0.0694461574086053,0.409474641989635,0.5905,0.8975,1,1,0.374574999379366,0.896869716823835,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ophiostoma adjuncti",69,6,7,1,5,6,57,0.0833333333333333,0.0749192778207288,0.0695870240750365,0.120914144906263,0.6535,0.815,1,1,0.487188727169689,1,"co-occurring",FALSE
"species","Hylesinus aculeatus","Grosmannia olivacea",69,6,5,0,6,5,58,0,0.0318770496359293,0.0517263728112953,-0.61626299899707,1,0.704,1,1,1,1,"avoiding",FALSE
"species","Hylesinus aculeatus","Ophiostoma karelicum",69,6,3,0,6,3,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylesinus aculeatus","Ophiostoma sparsiannulatum",69,6,3,0,6,3,60,0,0.0608429214607304,0.0624936620503694,-0.973585471942602,1,0.5135,1,1,1,1,"avoiding",FALSE
"species","Hylesinus aculeatus","Ophiostoma undulatum",69,6,6,0,6,6,57,0,0.0130519805357224,0.0318857035755633,-0.409336444616678,1,0.8565,1,1,1,1,"avoiding",FALSE
"species","Hylesinus aculeatus","Raffaelea crossotarsi",69,6,3,0,6,3,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylesinus aculeatus","Raffaelea subfusca",69,6,3,0,6,3,60,0,0.0250750375187594,0.0500687152664671,-0.500812481113393,1,0.7995,1,1,1,1,"avoiding",FALSE
"species","Hylurgops pinifex","Leptographium gracile",69,11,13,8,3,5,53,0.5,0.360286696495824,0.061382571285223,2.27610705415023,0.065,1,0.13,1,2.01736067507995e-05,0.00342951314763592,"co-occurring",FALSE
"species","Hylurgops pinifex","Ophiostoma denticulatum",69,11,6,4,7,2,56,0.307692307692308,0.247508369569407,0.0447266247969014,1.34559534496934,0.356,1,0.712,1,0.0047777784302959,0.111364635448284,"co-occurring",FALSE
"species","Hylurgops pinifex","Leptographium lundbergii",69,11,7,3,8,4,54,0.2,0.227699564067741,0.0400972167945107,-0.690810143000585,1,0.677,1,1,0.0750561206362443,0.445857440965458,"avoiding",FALSE
"species","Hylurgops pinifex","Sporothrix rossii",69,11,16,4,7,12,46,0.173913043478261,0.149573482393368,0.0290476424327895,0.837918641459799,0.556,1,1,1,0.265208746397885,0.804433240708387,"co-occurring",FALSE
"species","Hylurgops pinifex","Grosmannia francke-grosmanniae",69,11,13,3,8,10,48,0.142857142857143,0.135016859078889,0.0332287715576243,0.235948649641097,0.7155,0.8785,1,1,0.42218928094532,0.955179122018407,"co-occurring",FALSE
"species","Hylurgops pinifex","Ceratocystiopsis manitobensis",69,11,14,3,8,11,47,0.136363636363636,0.163379308701971,0.0270630165729769,-0.998250592851894,1,0.501,1,1,0.682744114537735,1,"avoiding",FALSE
"species","Hylurgops pinifex","Ophiostoma undulatum",69,11,6,2,9,4,54,0.133333333333333,0.109308821077204,0.033542837358435,0.716233752064731,0.661,1,1,1,0.241903983427345,0.772804684477185,"co-occurring",FALSE
"species","Hylurgops pinifex","Ophiostoma pallidulum",69,11,7,2,9,5,53,0.125,0.0823610334579071,0.031687807706456,1.3455953449694,0.356,1,0.712,1,0.308643128543785,0.838570315157714,"co-occurring",FALSE
"species","Hylurgops pinifex","Raffaelea arxii",69,11,9,2,9,7,51,0.111111111111111,0.082885612052674,0.0423465485887323,0.666535998779069,0.4965,0.93,0.993,1,0.627951324127986,1,"co-occurring",FALSE
"species","Hylurgops pinifex","Sporothrix eucastaneae",69,11,10,2,9,8,50,0.105263157894737,0.116075581650476,0.0233941451940916,-0.462185032452896,1,0.824,1,1,0.655510485303691,1,"avoiding",FALSE
"species","Hylurgops pinifex","Raffaelea subfusca",69,11,3,1,10,2,56,0.0769230769230769,0.0508331088621248,0.0364266107059937,0.716233752064648,0.661,1,1,1,0.411077604305837,0.953761237586412,"co-occurring",FALSE
"species","Hylurgops pinifex","Grosmannia cucullata",69,11,4,1,10,3,55,0.0714285714285714,0.0714285714285715,0,NA,1,1,1,1,0.509231336921531,1,"avoiding",FALSE
"species","Hylurgops pinifex","Grosmannia olivacea",69,11,5,1,10,4,54,0.0666666666666667,0.0799304414111801,0.0288974624133642,-0.458994445767643,1,0.826,1,1,1,1,"avoiding",FALSE
"species","Hylurgops pinifex","Ophiostoma denticiliatum",69,11,5,1,10,4,54,0.0666666666666667,0.0800828985921515,0.0290278373020566,-0.462185032452775,1,0.824,1,1,1,1,"avoiding",FALSE
"species","Hylurgops pinifex","Ophiostoma adjuncti",69,11,7,1,10,6,52,0.0588235294117647,0.0918621075243518,0.0330964773265998,-0.998250592851881,1,0.501,1,1,1,1,"avoiding",FALSE
"species","Hylurgops pinifex","Ceratocystiopsis rollhanseniana",69,11,3,0,11,3,55,0,0.0135452341555393,0.0293069511222685,-0.462185032452834,1,0.824,1,1,1,1,"avoiding",FALSE
"species","Hylurgops pinifex","Ceratocystiopsis synnemata",69,11,5,0,11,5,53,0,0,0,NA,1,1,1,1,0.584734208164372,1,"co-occurring",FALSE
"species","Hylurgops pinifex","Ophiostoma karelicum",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylurgops pinifex","Ophiostoma sparsiannulatum",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Hylurgops pinifex","Raffaelea crossotarsi",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"species","Ips grandicollis","Leptographium gracile",69,19,13,8,11,5,45,0.333333333333333,0.362157667172786,0.0545890169233447,-0.528024417071451,0.8585,0.5105,1,1,0.00474300003099477,0.111364635448284,"avoiding",TRUE
"species","Ips grandicollis","Ophiostoma denticulatum",69,19,6,5,14,1,49,0.25,0.20204041414647,0.0393570247439349,1.21857752626284,0.3415,1,0.683,1,0.00507628322359018,0.111364635448284,"co-occurring",TRUE
"species","Ips grandicollis","Sporothrix rossii",69,19,16,7,12,9,41,0.25,0.26595066370989,0.0354148766356347,-0.450394445080185,0.857,0.5715,1,1,0.117801345135136,0.548663799259537,"avoiding",TRUE
"species","Ips grandicollis","Ophiostoma adjuncti",69,19,7,5,14,2,48,0.238095238095238,0.201035394414696,0.034317534122135,1.0799098661532,0.4185,1,0.837,1,0.014506745687797,0.186124284296263,"co-occurring",TRUE
"species","Ips grandicollis","Ophiostoma pallidulum",69,19,7,5,14,2,48,0.238095238095238,0.210870445574757,0.0328103466814647,0.829762415642532,0.5635,1,1,1,0.014506745687797,0.186124284296263,"co-occurring",TRUE
"species","Ips grandicollis","Ceratocystiopsis manitobensis",69,19,14,6,13,8,42,0.222222222222222,0.223057041341188,0.0324142190856565,-0.0257547194569059,0.7445,0.745,1,1,0.185632607487925,0.65404234762585,"avoiding",TRUE
"species","Ips grandicollis","Leptographium lundbergii",69,19,7,4,15,3,47,0.181818181818182,0.194529694736322,0.0365355759027621,-0.347921514963156,0.859,0.6455,1,1,0.084920865420541,0.470045563032379,"avoiding",TRUE
"species","Ips grandicollis","Grosmannia olivacea",69,19,5,3,16,2,48,0.142857142857143,0.124825540946644,0.0274055666026856,0.657953990585697,0.68,1,1,1,0.123900110272596,0.550667156767092,"co-occurring",TRUE
"species","Ips grandicollis","Sporothrix eucastaneae",69,19,10,3,16,7,43,0.115384615384615,0.0953330755731952,0.0238803535698518,0.839666789386847,0.5585,1,1,1,1,1,"co-occurring",TRUE
"species","Ips grandicollis","Grosmannia francke-grosmanniae",69,19,13,3,16,10,40,0.103448275862069,0.104494913911744,0.0292624600143356,-0.0357672611654168,0.7525,0.7215,1,1,1,1,"avoiding",TRUE
"species","Ips grandicollis","Ceratocystiopsis rollhanseniana",69,19,3,2,17,1,49,0.1,0.0924009623859518,0.0184518230749732,0.411831263673618,0.855,1,1,1,0.181681108523877,0.65404234762585,"co-occurring",TRUE
"species","Ips grandicollis","Ophiostoma denticiliatum",69,19,5,2,17,3,47,0.0909090909090909,0.0762357463316648,0.0237900766211327,0.616784250471552,0.7105,1,1,1,0.610651337948357,1,"co-occurring",TRUE
"species","Ips grandicollis","Raffaelea arxii",69,19,9,2,17,7,43,0.0769230769230769,0.0712501549920271,0.0287278528087789,0.197471143033574,0.721,0.8475,1,1,1,1,"co-occurring",TRUE
"species","Ips grandicollis","Ophiostoma karelicum",69,19,3,1,18,2,48,0.0476190476190476,0.0476190476190498,0,NA,1,1,1,1,1,1,"avoiding",TRUE
"species","Ips grandicollis","Raffaelea subfusca",69,19,3,1,18,2,48,0.0476190476190476,0.023559398746993,0.0238141672249787,1.01030821883279,0.495,1,0.99,1,1,1,"co-occurring",TRUE
"species","Ips grandicollis","Grosmannia cucullata",69,19,4,1,18,3,47,0.0454545454545455,0.0379053162945117,0.0169203764813783,0.446162008767479,0.834,1,1,1,1,1,"co-occurring",TRUE
"species","Ips grandicollis","Ophiostoma undulatum",69,19,6,1,18,5,45,0.0416666666666667,0.0564004828501207,0.0278394028568371,-0.529243254936971,0.9105,0.5925,1,1,1,1,"avoiding",TRUE
"species","Ips grandicollis","Ceratocystiopsis synnemata",69,19,5,0,19,5,45,0,0,0,NA,1,1,1,1,0.31242683084497,0.838570315157714,"co-occurring",TRUE
"species","Ips grandicollis","Ophiostoma sparsiannulatum",69,19,3,0,19,3,47,0,0,0,NA,1,1,1,1,0.555769744627247,1,"co-occurring",TRUE
"species","Ips grandicollis","Raffaelea crossotarsi",69,19,3,0,19,3,47,0,0,0,NA,1,1,1,1,0.555769744627247,1,"co-occurring",TRUE
"species","Ips pini","Sporothrix eucastaneae",69,5,10,3,2,7,57,0.25,0.0821042389326549,0.0651855401323471,2.5756595822703,0.0425,1,0.085,0.979661016949153,0.0193942027739791,0.206063404473528,"co-occurring",TRUE
"species","Ips pini","Raffaelea crossotarsi",69,5,3,1,4,2,62,0.142857142857143,0.0463088687200742,0.066882577033169,1.44354895429923,0.3245,1,0.649,1,0.204794442111692,0.696301103179753,"co-occurring",TRUE
"species","Ips pini","Ceratocystiopsis manitobensis",69,5,14,2,3,12,52,0.117647058823529,0.10412777000078,0.0630320525600985,0.214482763509232,0.587,0.795,1,1,0.265602931633393,0.804433240708387,"co-occurring",TRUE
"species","Ips pini","Ceratocystiopsis synnemata",69,5,5,1,4,4,60,0.111111111111111,0.116169195708967,0.0892318842852077,-0.0566847224887563,0.738,0.754,1,1,0.321572880682702,0.838570315157714,"avoiding",TRUE
"species","Ips pini","Grosmannia olivacea",69,5,5,1,4,4,60,0.111111111111111,0.0421043855260969,0.0652875345212738,1.05696632735501,0.3305,0.961,0.661,1,0.321572880682702,0.838570315157714,"co-occurring",TRUE
"species","Ips pini","Ophiostoma adjuncti",69,5,7,1,4,6,58,0.0909090909090909,0.0558279139569794,0.0611510502203591,0.573680694373944,0.5165,0.9185,1,1,0.424211904190528,0.955179122018407,"co-occurring",TRUE
"species","Ips pini","Raffaelea arxii",69,5,9,1,4,8,56,0.0769230769230769,0.024935544695425,0.0360136953255524,1.44354895429922,0.3245,1,0.649,1,0.51403606509153,1,"co-occurring",TRUE
"species","Ips pini","Grosmannia francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.019068357708266,0.0275398846607165,1.44354895429923,0.3245,1,0.649,1,1,1,"co-occurring",TRUE
"species","Ips pini","Ceratocystiopsis rollhanseniana",69,5,3,0,5,3,61,0,0.0230829700564569,0.0525939863470413,-0.43888991232085,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Grosmannia cucullata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"species","Ips pini","Leptographium gracile",69,5,13,0,5,13,51,0,0,0,NA,1,1,1,1,0.575142191854029,1,"co-occurring",TRUE
"species","Ips pini","Leptographium lundbergii",69,5,7,0,5,7,57,0,0.051480285597345,0.0582736942557302,-0.883422378739663,1,0.509,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Ophiostoma denticiliatum",69,5,5,0,5,5,59,0,0.017953421155022,0.0409064338254773,-0.438889912320839,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Ophiostoma denticulatum",69,5,6,0,5,6,58,0,0.0161580790395199,0.0368157904429296,-0.438889912320842,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Ophiostoma karelicum",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"species","Ips pini","Ophiostoma pallidulum",69,5,7,0,5,7,57,0,0.0146891627631997,0.0334689004026636,-0.438889912320834,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Ophiostoma sparsiannulatum",69,5,3,0,5,3,61,0,0.0230829700564569,0.0525939863470413,-0.43888991232085,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Ophiostoma undulatum",69,5,6,0,5,6,58,0,0.0161580790395199,0.0368157904429296,-0.438889912320842,1,0.8385,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Raffaelea subfusca",69,5,3,0,5,3,61,0,0.0820886633793078,0.0946737880762325,-0.867068541856687,1,0.509,1,1,1,1,"avoiding",TRUE
"species","Ips pini","Sporothrix rossii",69,5,16,0,5,16,48,0,0.0382814214124602,0.0387119152411669,-0.988879552302569,1,0.417,0.834,1,0.583112107446955,1,"avoiding",TRUE
"species","Monarthrum fasciatum","Sporothrix eucastaneae",69,6,10,3,3,7,56,0.230769230769231,0.0742657042807107,0.0594939169029036,2.63058031199963,0.0395,1,0.079,0.979661016949153,0.0356653166660038,0.295761162596129,"co-occurring",FALSE
"species","Monarthrum fasciatum","Grosmannia olivacea",69,6,5,2,4,3,60,0.222222222222222,0.0766476492214355,0.0877873597336985,1.65826348397292,0.1535,0.978,0.307,1,0.0565622871993831,0.362061241451369,"co-occurring",FALSE
"species","Monarthrum fasciatum","Ceratocystiopsis synnemata",69,6,5,1,5,4,59,0.1,0.0591795897948962,0.0491624267895683,0.830317233521218,0.592,1,1,1,0.374574999379366,0.896869716823835,"co-occurring",FALSE
"species","Monarthrum fasciatum","Ophiostoma denticulatum",69,6,6,1,5,5,58,0.0909090909090909,0.0637955341307028,0.0611544894001129,0.443361673760259,0.5915,0.908,1,1,0.433208593187551,0.969019221603732,"co-occurring",FALSE
"species","Monarthrum fasciatum","Ophiostoma adjuncti",69,6,7,1,5,6,57,0.0833333333333333,0.0278699956038627,0.0454570146836218,1.22012714903282,0.3005,0.971,0.601,1,0.487188727169689,1,"co-occurring",FALSE
"species","Monarthrum fasciatum","Leptographium gracile",69,6,13,1,5,12,51,0.0555555555555556,0.0694184919257024,0.0472454452981408,-0.293423763553613,0.821,0.6645,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ceratocystiopsis manitobensis",69,6,14,1,5,13,50,0.0526315789473684,0.065500199360087,0.0515774141798096,-0.249501077503729,0.767,0.659,1,1,1,1,"avoiding",FALSE
"species","Monarthrum fasciatum","Ceratocystiopsis rollhanseniana",69,6,3,0,6,3,60,0,0.0467912527692418,0.0716392032923333,-0.653151495533862,1,0.667,1,1,1,1,"avoiding",FALSE
