"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"genus","Pityophthorus cariniceps","Hawksworthiomyces",69,8,10,1,7,9,52,0.0588235294117647,0.0635832622193462,0.0552407019712911,-0.0861635105588475,0.7145,0.7395,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Ophiostoma",69,8,23,1,7,22,39,0.0333333333333333,0.125353219744898,0.0485114622485,-1.89686894903709,0.997,0.051,0.102,0.65433962264151,0.253429611539442,0.673172405651642,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Raffaelea",69,8,10,0,8,10,51,0,0.0643891273367788,0.0540376918955375,-1.19155954072302,1,0.2785,0.557,1,0.591997445202134,0.935391966058339,"avoiding",FALSE
"genus","Pityophthorus cariniceps","Ophiostomatales (unclassified genus)",69,8,7,0,8,7,54,0,0.0470771099835629,0.0521500529563622,-0.902724106971776,1,0.4725,0.945,1,0.58828055514699,0.935391966058339,"avoiding",FALSE
"genus","Pityophthorus consimilis","Sporothrix",69,5,34,5,0,29,35,0.147058823529412,0.0712099201199784,0.0311720858706139,2.43323156891906,0.0265,1,0.053,0.445238095238095,0.0247591474067788,0.183002393876191,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Leptographium",69,5,20,3,2,17,47,0.136363636363636,0.105459809238327,0.0496464106032804,0.622478579010653,0.4295,0.874,0.859,1,0.141793580698799,0.522096752586545,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Ceratocystiopsis",69,5,21,3,2,18,46,0.130434782608696,0.0648077002928349,0.0423375185582632,1.55009279123308,0.164,0.9825,0.328,1,0.160863719248267,0.522096752586545,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Any Ophiostomatales",69,5,44,5,0,39,25,0.113636363636364,0.0666609763384381,0.0242053211575167,1.94070497938168,0.0705,1,0.141,0.800645161290322,0.150886331670391,0.522096752586545,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Grosmannia",69,5,18,2,3,16,48,0.0952380952380952,0.0654936376823653,0.0439832093604477,0.676268466722619,0.4115,0.899,0.823,1,0.599751319413876,0.935391966058339,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Ophiostomatales (unclassified genus)",69,5,7,1,4,6,58,0.0909090909090909,0.0485485166825844,0.0631473131989183,0.670821482033097,0.438,0.9265,0.876,1,0.424211904190528,0.822638409336459,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Ophiostoma",69,5,23,2,3,21,43,0.0769230769230769,0.067074736426805,0.0409810440556763,0.240314533785232,0.5695,0.789,1,1,1,1,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Raffaelea",69,5,10,1,4,9,55,0.0714285714285714,0.0654077038519261,0.0597372802409324,0.100789114475281,0.6545,0.794,1,1,0.554533059667235,0.935391966058339,"co-occurring",FALSE
"genus","Pityophthorus consimilis","Graphilbum",69,5,20,1,4,19,45,0.0416666666666667,0.0679633765687659,0.0416499218086087,-0.631374772393064,0.889,0.4925,0.985,1,1,1,"avoiding",FALSE
"genus","Pityophthorus consimilis","Hawksworthiomyces",69,5,10,0,5,10,54,0,0.0388133627253184,0.0499292997094437,-0.777366455191385,1,0.559,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus lautus","Grosmannia",69,4,18,1,3,17,48,0.0476190476190476,0.0662294806551148,0.0414295194378213,-0.4492070699492,0.863,0.5955,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus lautus","Leptographium",69,4,20,1,3,19,46,0.0434782608695652,0.0292122345757856,0.0298980312862731,0.477156042723438,0.5515,0.8895,1,1,1,1,"co-occurring",FALSE
"genus","Pityophthorus lautus","Ceratocystiopsis",69,4,21,1,3,20,45,0.0416666666666667,0.0272781318195327,0.0285740138423508,0.503553155903077,0.538,0.8925,1,1,1,1,"co-occurring",FALSE
"genus","Pityophthorus lautus","Sporothrix",69,4,34,1,3,33,32,0.027027027027027,0.0416067750735092,0.026026000109172,-0.560199338558523,0.8645,0.512,1,1,0.613887086307592,0.948734587929916,"avoiding",FALSE
"genus","Pityophthorus lautus","Any Ophiostomatales",69,4,44,1,3,43,22,0.0212765957446809,0.0551712320713373,0.020953735268926,-1.61759399418019,0.984,0.1315,0.263,1,0.131694468832309,0.520652551197501,"avoiding",FALSE
"genus","Pityophthorus lautus","Graphilbum",69,4,20,0,4,20,45,0,0.0286487117076322,0.0300692435621296,-0.95275797837873,1,0.4625,0.925,1,0.315304435738073,0.747443074692127,"avoiding",FALSE
"genus","Pityophthorus lautus","Hawksworthiomyces",69,4,10,0,4,10,55,0,0.0123138492323084,0.0282132323766122,-0.436456520399136,1,0.84,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus lautus","Ophiostoma",69,4,23,0,4,23,42,0,0.0533160978482541,0.036551702091457,-1.45864883979549,1,0.1725,0.345,1,0.293239683933275,0.733099209833187,"avoiding",FALSE
"genus","Pityophthorus lautus","Raffaelea",69,4,10,0,4,10,55,0,0.0530649940354804,0.0536997606260137,-0.988179340407975,1,0.4365,0.873,1,1,1,"avoiding",FALSE
"genus","Pityophthorus lautus","Ophiostomatales (unclassified genus)",69,4,7,0,4,7,58,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Ceratocystiopsis",69,15,21,7,8,14,40,0.241379310344828,0.199503072927715,0.0442673931893776,0.945983813367203,0.299,0.921,0.598,1,0.202658742892841,0.593999763651431,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Any Ophiostomatales",69,15,44,10,5,34,20,0.204081632653061,0.201576337040323,0.0314259400311034,0.0797206260260894,0.6075,0.6985,1,1,1,1,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Sporothrix",69,15,34,8,7,26,28,0.195121951219512,0.184733946610556,0.0388529952331872,0.267366892735296,0.522,0.7495,1,1,0.776647279010005,1,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Ophiostoma",69,15,23,6,9,17,37,0.1875,0.175267832448993,0.0489795565183886,0.249740267583168,0.526,0.7495,1,1,0.549642266045406,0.935391966058339,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Graphilbum",69,15,20,5,10,15,39,0.166666666666667,0.174274257748593,0.0490276338740199,-0.155169452017083,0.702,0.614,1,1,0.750980647937143,0.985843321616327,"avoiding",FALSE
"genus","Pityophthorus puberulus","Hawksworthiomyces",69,15,10,3,12,7,47,0.136363636363636,0.148795740505496,0.0569894739844607,-0.218147374816093,0.735,0.6215,1,1,0.678710346127534,0.953726981305219,"avoiding",FALSE
"genus","Pityophthorus puberulus","Leptographium",69,15,20,4,11,16,38,0.129032258064516,0.14423194434957,0.0366385258217404,-0.414855290821619,0.826,0.5585,1,1,1,1,"avoiding",FALSE
"genus","Pityophthorus puberulus","Grosmannia",69,15,18,3,12,15,39,0.1,0.0635718373647326,0.0299448163657835,1.2165098022405,0.271,0.9735,0.542,1,0.742915243821747,0.982845069647448,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Ophiostomatales (unclassified genus)",69,15,7,2,13,5,49,0.1,0.0564996784106345,0.034972195818928,1.24385445553927,0.3295,1,0.659,1,0.640922733172084,0.953726981305219,"co-occurring",FALSE
"genus","Pityophthorus puberulus","Raffaelea",69,15,10,2,13,8,46,0.0869565217391304,0.0426168288360255,0.0313356546446647,1.41499175319302,0.212,0.979,0.424,1,1,1,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Ophiostomatales (unclassified genus)",69,5,7,1,4,6,58,0.0909090909090909,0.0315430442493978,0.0495205376142828,1.19881668333445,0.3155,0.9735,0.631,1,0.424211904190528,0.822638409336459,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Leptographium",69,5,20,2,3,18,46,0.0869565217391304,0.0564291533118338,0.037586294837849,0.812194140417264,0.4005,0.9255,0.801,1,0.62294655885525,0.953726981305219,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Raffaelea",69,5,10,1,4,9,55,0.0714285714285714,0.0494587953317315,0.0499598845607571,0.439748335889809,0.5645,0.889,1,1,0.554533059667235,0.935391966058339,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Sporothrix",69,5,34,2,3,32,32,0.0540540540540541,0.054190335841145,0.0297523118956243,-0.00458054444874781,0.676,0.7045,1,1,1,1,"avoiding",FALSE
"genus","Pseudopityophthorus minutissimus","Grosmannia",69,5,18,1,4,17,47,0.0454545454545455,0.0321709556076743,0.0343587585349488,0.386614371801571,0.552,0.8725,1,1,1,1,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Any Ophiostomatales",69,5,44,2,3,42,22,0.0425531914893617,0.0611515648123908,0.0236000101941833,-0.788066325819344,0.903,0.3925,0.785,1,0.344488456791392,0.774054598190497,"avoiding",FALSE
"genus","Pseudopityophthorus minutissimus","Ceratocystiopsis",69,5,21,1,4,20,44,0.04,0.0259479739869932,0.0269830325456453,0.52077267405863,0.54,0.8995,1,1,1,1,"co-occurring",FALSE
"genus","Pseudopityophthorus minutissimus","Ophiostoma",69,5,23,1,4,22,42,0.037037037037037,0.0576102928213779,0.0389953680794067,-0.527582038524353,0.848,0.5235,1,1,0.658269737286419,0.953726981305219,"avoiding",FALSE
"genus","Pseudopityophthorus minutissimus","Graphilbum",69,5,20,0,5,20,44,0,0.0493112051037755,0.0378108888050396,-1.30415355634811,1,0.222,0.444,1,0.311467629213936,0.747443074692127,"avoiding",FALSE
"genus","Pseudopityophthorus minutissimus","Hawksworthiomyces",69,5,10,0,5,10,54,0,0.0245644800422188,0.0387402506487119,-0.634081598102298,1,0.688,1,1,1,1,"avoiding",FALSE
"genus","Xyleborinus attenuatus","Grosmannia",69,24,18,13,11,5,40,0.448275862068966,0.219287055213021,0.0591688690366967,3.87008929837623,0.002,0.9995,0.004,0.136,0.000294641253513014,0.0107420339032139,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Any Ophiostomatales",69,24,44,21,3,23,22,0.446808510638298,0.312144294855392,0.0454343158797443,2.96393184700603,0.006,0.9985,0.012,0.214736842105263,0.00348571614556371,0.0658413049717589,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Sporothrix",69,24,34,16,8,18,27,0.380952380952381,0.286892600139012,0.0537295430812136,1.75061568402313,0.0825,0.9735,0.165,0.825,0.0449472246879217,0.263483730929196,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Leptographium",69,24,20,12,12,8,37,0.375,0.236824949429064,0.0551588888833103,2.50503687380738,0.02,0.996,0.04,0.412121212121212,0.0108026010176985,0.146554968986513,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Raffaelea",69,24,10,8,16,2,43,0.307692307692308,0.124799027073551,0.0530724518695612,3.44610573237246,0.0035,1,0.007,0.158666666666667,0.00232011746984478,0.0504395020942716,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Ophiostoma",69,24,23,11,13,12,33,0.305555555555556,0.241130162827617,0.0613806277596343,1.0496046567042,0.223,0.9045,0.446,1,0.118649286694861,0.474597146779445,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Graphilbum",69,24,20,10,14,10,35,0.294117647058824,0.193175132453586,0.0521758970041413,1.93465796279891,0.061,0.986,0.122,0.740714285714286,0.103349548068589,0.444795523333169,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Ophiostomatales (unclassified genus)",69,24,7,7,17,0,45,0.291666666666667,0.115504446011337,0.0462084836037659,3.81233502847457,0.001,1,0.002,0.113333333333333,0.000320794218950496,0.0107420339032139,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Ceratocystiopsis",69,24,21,9,15,12,33,0.25,0.184408319575557,0.0470398844361668,1.39438438700782,0.1485,0.9545,0.297,1,0.414892243500546,0.822638409336459,"co-occurring",FALSE
"genus","Xyleborinus attenuatus","Hawksworthiomyces",69,24,10,4,20,6,39,0.133333333333333,0.112002273124575,0.0450744330372114,0.473240787990584,0.4675,0.826,0.935,1,0.729883571225281,0.973178094967041,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Ophiostoma",69,25,23,12,13,11,33,0.333333333333333,0.259436694479408,0.0547873438391752,1.34879031680828,0.153,0.9485,0.306,1,0.0657910112210004,0.32418759152377,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Any Ophiostomatales",69,25,44,16,9,28,16,0.30188679245283,0.336226055551934,0.0401263866274249,-0.855777606340308,0.887,0.2955,0.591,1,1,1,"avoiding",FALSE
"genus","Xyleborinus saxesenii","Sporothrix",69,25,34,13,12,21,23,0.282608695652174,0.293611406470301,0.0457859343725158,-0.240307661488551,0.702,0.537,1,1,0.804932545156465,1,"avoiding",FALSE
"genus","Xyleborinus saxesenii","Grosmannia",69,25,18,9,16,9,35,0.264705882352941,0.254420911891314,0.0545109578090438,0.188677118785108,0.544,0.7085,1,1,0.169079271161882,0.537261235467661,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Leptographium",69,25,20,9,16,11,33,0.25,0.228553462257997,0.050471389017032,0.424924658498417,0.4645,0.784,0.929,1,0.410840382267571,0.822638409336459,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Ophiostomatales (unclassified genus)",69,25,7,6,19,1,43,0.230769230769231,0.125908552347198,0.0465800863750947,2.25119115446938,0.0425,0.9955,0.085,0.566666666666667,0.00766810742666757,0.113354631524651,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Graphilbum",69,25,20,8,17,12,32,0.216216216216216,0.156320790859641,0.0407938197265852,1.46824753744602,0.1485,0.9755,0.297,1,0.784178913944078,1,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Raffaelea",69,25,10,5,20,5,39,0.166666666666667,0.161225141194944,0.047376804818164,0.114856320357766,0.603,0.7145,1,1,0.478184171685202,0.880253799162692,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Ceratocystiopsis",69,25,21,6,19,15,29,0.15,0.136742944206665,0.0340379735515952,0.389478409260768,0.5065,0.805,1,1,0.427379034908067,0.822638409336459,"co-occurring",FALSE
"genus","Xyleborinus saxesenii","Hawksworthiomyces",69,25,10,3,22,7,37,0.09375,0.118317646479855,0.0396924615621012,-0.618949934395404,0.862,0.4475,0.895,1,0.737386805357912,0.979341850865977,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Ceratocystiopsis",69,8,21,4,4,17,44,0.16,0.161573479047218,0.0315131682522185,-0.0499308427075377,0.7785,0.763,1,1,0.234512011537699,0.642168588338979,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Ophiostoma",69,8,23,4,4,19,42,0.148148148148148,0.149646449682674,0.0359081524174254,-0.0417259433765498,0.7275,0.726,1,1,0.426246831090497,0.822638409336459,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Any Ophiostomatales",69,8,44,6,2,38,23,0.130434782608696,0.147589429321602,0.0150741170161452,-1.13802000439112,1,0.3875,0.775,1,0.701269839195014,0.953726981305219,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Graphilbum",69,8,20,3,5,17,44,0.12,0.106704121291415,0.0264197584457984,0.50325512005956,0.6135,0.928,1,1,0.68224125322882,0.953726981305219,"co-occurring",FALSE
"genus","Xylosandrus crassiusculus","Leptographium",69,8,20,3,5,17,44,0.12,0.136703781099022,0.035266893527908,-0.473639139375962,0.8655,0.567,1,1,0.68224125322882,0.953726981305219,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Sporothrix",69,8,34,4,4,30,31,0.105263157894737,0.125823124203892,0.0230610163841188,-0.891546407439102,0.9565,0.417,0.834,1,1,1,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Grosmannia",69,8,18,2,6,16,45,0.0833333333333333,0.150176294621996,0.0440352847959387,-1.51794093301351,0.9895,0.152,0.304,1,1,1,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Hawksworthiomyces",69,8,10,1,7,9,52,0.0588235294117647,0.0832401494865094,0.0383291419425293,-0.63702495900782,0.939,0.577,1,1,1,1,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Raffaelea",69,8,10,0,8,10,51,0,0.0828980666804002,0.041436706595835,-2.0005949673793,1,0.096,0.192,0.906666666666667,0.591997445202134,0.935391966058339,"avoiding",FALSE
"genus","Xylosandrus crassiusculus","Ophiostomatales (unclassified genus)",69,8,7,0,8,7,54,0,0.0493103694704487,0.0330333556395131,-1.49274478828502,1,0.31,0.62,1,0.58828055514699,0.935391966058339,"avoiding",FALSE
"genus","Xylosandrus germanus","Any Ophiostomatales",69,45,44,32,13,12,12,0.56140350877193,0.566498544225595,0.0388848513410467,-0.131028801138478,0.6695,0.5985,1,1,0.115276917846652,0.466597048426924,"avoiding",FALSE
"genus","Xylosandrus germanus","Sporothrix",69,45,34,25,20,9,15,0.462962962962963,0.456127648841907,0.0381322879509704,0.179252661939519,0.5625,0.707,1,1,0.207643268020148,0.598294162091953,"co-occurring",FALSE
"genus","Xylosandrus germanus","Ophiostoma",69,45,23,18,27,5,19,0.36,0.344652287719729,0.0344275571676629,0.445797307242201,0.4705,0.804,0.941,1,0.179277529103334,0.554130544501214,"co-occurring",FALSE
"genus","Xylosandrus germanus","Graphilbum",69,45,20,17,28,3,21,0.354166666666667,0.332008432181725,0.0309732333413539,0.715399462520976,0.408,0.8875,0.816,1,0.0492401186359973,0.277960911214082,"co-occurring",FALSE
"genus","Xylosandrus germanus","Leptographium",69,45,20,16,29,4,20,0.326530612244898,0.348278807983572,0.0322007516868974,-0.675394038938636,0.872,0.4055,0.811,1,0.162771340512276,0.522096752586545,"avoiding",FALSE
"genus","Xylosandrus germanus","Grosmannia",69,45,18,15,30,3,21,0.3125,0.290036209267542,0.0303759358700937,0.739525880898863,0.3875,0.8895,0.775,1,0.0850821549858256,0.380725417281606,"co-occurring",FALSE
"genus","Xylosandrus germanus","Ceratocystiopsis",69,45,21,15,30,6,18,0.294117647058824,0.334268053686035,0.0254003461879881,-1.58070312625102,0.9875,0.137,0.274,1,0.586932480670838,0.935391966058339,"avoiding",FALSE
"genus","Xylosandrus germanus","Raffaelea",69,45,10,7,38,3,21,0.145833333333333,0.128368472612513,0.0255522663473202,0.683495564871972,0.4025,0.881,0.805,1,1,1,"co-occurring",FALSE
"genus","Xylosandrus germanus","Ophiostomatales (unclassified genus)",69,45,7,6,39,1,23,0.130434782608696,0.103268898603809,0.0212034597355121,1.28120053725894,0.231,0.976,0.462,1,0.407940501114338,0.822638409336459,"co-occurring",FALSE
"genus","Xylosandrus germanus","Hawksworthiomyces",69,45,10,5,40,5,19,0.1,0.116314087259415,0.0203434593042738,-0.80193279891132,0.9215,0.3965,0.793,1,0.300389004843101,0.745490960924484,"avoiding",FALSE
"genus","Xyloterinus politus","Any Ophiostomatales",69,22,44,18,4,26,21,0.375,0.25358291232272,0.0420917828981652,2.88457934820748,0.0045,0.9995,0.009,0.19125,0.0583780115691844,0.30536190666958,"co-occurring",FALSE
"genus","Xyloterinus politus","Sporothrix",69,22,34,15,7,19,28,0.365853658536585,0.230700293934986,0.0497553565559697,2.71635807593029,0.015,0.9975,0.03,0.351724137931034,0.0406055059187453,0.251015854770426,"co-occurring",FALSE
"genus","Xyloterinus politus","Grosmannia",69,22,18,10,12,8,39,0.333333333333333,0.156531446601481,0.053408729839722,3.31035557786957,0.0035,1,0.007,0.158666666666667,0.0185910138821605,0.180598420569559,"co-occurring",FALSE
"genus","Xyloterinus politus","Graphilbum",69,22,20,10,12,10,37,0.3125,0.188339631674638,0.0516069876645024,2.40588288416542,0.025,0.996,0.05,0.445238095238095,0.0498694576001735,0.277960911214082,"co-occurring",FALSE
"genus","Xyloterinus politus","Ophiostoma",69,22,23,10,12,13,34,0.285714285714286,0.200832340348721,0.0571087948681819,1.48632002411343,0.1225,0.9605,0.245,1,0.175774608751533,0.553364509032605,"co-occurring",FALSE
"genus","Xyloterinus politus","Leptographium",69,22,20,9,13,11,36,0.272727272727273,0.194330627384293,0.0520657342648445,1.50572437803713,0.126,0.9625,0.252,1,0.16130121610303,0.522096752586545,"co-occurring",FALSE
"genus","Xyloterinus politus","Raffaelea",69,22,10,6,16,4,43,0.230769230769231,0.117342628435659,0.0528836811685746,2.14483182386656,0.0475,0.99,0.095,0.621153846153846,0.0635865260939953,0.319996351809297,"co-occurring",FALSE
"genus","Xyloterinus politus","Ophiostomatales (unclassified genus)",69,22,7,5,17,2,45,0.208333333333333,0.0698215489511143,0.0422615625100839,3.27748848257017,0.0055,1,0.011,0.207777777777778,0.0297937630850273,0.202597588978186,"co-occurring",FALSE
"genus","Xyloterinus politus","Ceratocystiopsis",69,22,21,7,15,14,33,0.194444444444444,0.173416069984458,0.0458396724759556,0.458737449989774,0.441,0.806,0.882,1,1,1,"co-occurring",FALSE
"genus","Xyloterinus politus","Hawksworthiomyces",69,22,10,2,20,8,39,0.0666666666666667,0.0840136380304668,0.0412023185345268,-0.42101930135955,0.8005,0.5265,1,1,0.484172009754844,0.885045609229286,"avoiding",FALSE
