"grid","beetle","fungal_unit","genus","species","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"asv","Hylurgops pinifex","ASV_7618","Leptographium","lundbergii",69,11,7,3,8,4,54,0.2,0.227699564067741,0.0400972167945107,-0.690810143000585,1,0.677,1,1,0.0750561206362443,0.50264856547303,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_21569","Sporothrix",NA,69,11,7,3,8,4,54,0.2,0.127028219992349,0.0475071906102775,1.53601547618909,0.2265,1,0.453,1,0.0750561206362443,0.50264856547303,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_16537","Graphilbum",NA,69,11,3,2,9,1,57,0.166666666666667,0.18534267133567,0.0404080689716134,-0.462185032452872,1,0.824,1,1,0.0640340497003474,0.442235155743024,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_11600","Ophiostoma","undulatum",69,11,4,2,9,2,56,0.153846153846154,0.125892616637994,0.0390285114707074,0.716233752064562,0.661,1,1,1,0.116616406458755,0.604724733259888,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_660","Grosmannia","francke-grosmanniae",69,11,13,3,8,10,48,0.142857142857143,0.135016859078889,0.0332287715576243,0.235948649641097,0.7155,0.8785,1,1,0.42218928094532,0.959906117673447,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_8895","Ceratocystiopsis","manitobensis",69,11,13,3,8,10,48,0.142857142857143,0.171385692846422,0.0285785455010634,-0.998250592851816,1,0.501,1,1,0.42218928094532,0.959906117673447,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_8131","Graphilbum",NA,69,11,6,2,9,4,54,0.133333333333333,0.0990328497582121,0.0354079311378797,0.96872317791045,0.516,1,1,1,0.241903983427345,0.857659577606041,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_6045","Sporothrix",NA,69,11,7,2,9,5,53,0.125,0.138056528264131,0.0284459395631553,-0.458994445767672,1,0.826,1,1,0.308643128543785,0.893932158878959,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_15258","Ophiostoma","pallidulum",69,11,7,2,9,5,53,0.125,0.0823610334579071,0.031687807706456,1.3455953449694,0.356,1,0.712,1,0.308643128543785,0.893932158878959,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_15738","Graphilbum",NA,69,11,7,2,9,5,53,0.125,0.151263131565781,0.0357857991362218,-0.733898143948328,1,0.65,1,1,0.308643128543785,0.893932158878959,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_1122","Raffaelea","arxii",69,11,8,2,9,6,52,0.117647058823529,0.0877309569817596,0.0449923084345961,0.664915913022287,0.4965,0.93,0.993,1,0.604444980772238,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_3556","Sporothrix","rossii",69,11,9,2,9,7,51,0.111111111111111,0.13399837173489,0.0311858816001936,-0.733898143948458,1,0.65,1,1,0.627951324127986,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_3603","Sporothrix","eucastaneae",69,11,10,2,9,8,50,0.105263157894737,0.116075581650476,0.0233941451940916,-0.462185032452896,1,0.824,1,1,0.655510485303691,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_17726",NA,NA,69,11,3,1,10,2,56,0.0769230769230769,0.0927258501045378,0.03419144297598,-0.462185032452785,1,0.824,1,1,0.411077604305837,0.959906117673447,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_28495","Raffaelea","subfusca",69,11,3,1,10,2,56,0.0769230769230769,0.0508331088621248,0.0364266107059937,0.716233752064648,0.661,1,1,1,0.411077604305837,0.959906117673447,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_4337","Ophiostoma","undulatum",69,11,4,1,10,3,55,0.0714285714285714,0.0472021725148281,0.0338247099412802,0.716233752064702,0.661,1,1,1,0.509231336921531,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_6746","Graphilbum",NA,69,11,4,1,10,3,55,0.0714285714285714,0.0859413223095088,0.0314003047738588,-0.462185032452915,1,0.824,1,1,0.509231336921531,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_22166","Grosmannia","cucullata",69,11,4,1,10,3,55,0.0714285714285714,0.0714285714285715,0,NA,1,1,1,1,0.509231336921531,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_23023","Sporothrix",NA,69,11,4,1,10,3,55,0.0714285714285714,0.0604725439642894,0.0460704601427782,0.237810246095392,0.714,0.885,1,1,0.509231336921531,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_25723","Ceratocystiopsis","manitobensis",69,11,4,1,10,3,55,0.0714285714285714,0.0859413223095088,0.0314003047738588,-0.462185032452915,1,0.824,1,1,0.509231336921531,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_1646","Raffaelea","arxii",69,11,5,1,10,4,54,0.0666666666666667,0.0569522856666423,0.0433278877760969,0.224206198331773,0.7155,0.8785,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_7106","Ophiostoma","denticiliatum",69,11,5,1,10,4,54,0.0666666666666667,0.0800828985921515,0.0290278373020566,-0.462185032452775,1,0.824,1,1,1,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_9363","Sporothrix",NA,69,11,5,1,10,4,54,0.0666666666666667,0.0812787346053964,0.0497795788818575,-0.293535386737778,0.8345,0.6635,1,1,1,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_15268","Grosmannia","olivacea",69,11,5,1,10,4,54,0.0666666666666667,0.0799304414111801,0.0288974624133642,-0.458994445767643,1,0.826,1,1,1,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_22950","Sporothrix",NA,69,11,6,1,10,5,53,0.0625,0.0625,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_5162","Sporothrix",NA,69,11,7,1,10,6,52,0.0588235294117647,0.0588235294117671,0,NA,1,1,1,1,1,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_6959","Ophiostoma","adjuncti",69,11,7,1,10,6,52,0.0588235294117647,0.0918621075243518,0.0330964773265998,-0.998250592851881,1,0.501,1,1,1,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_5724","Graphilbum",NA,69,11,4,0,11,4,54,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_7819","Hawksworthiomyces",NA,69,11,5,0,11,5,53,0,0.0117392029348007,0.0253993576392999,-0.462185032452825,1,0.824,1,1,0.584734208164372,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_8974","Ophiostoma","karelicum",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_9224","Ophiostoma","sparsiannulatum",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_11554","Raffaelea","crossotarsi",69,11,3,0,11,3,55,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Hylurgops pinifex","ASV_13560","Hawksworthiomyces",NA,69,11,7,0,11,7,51,0,0.0102404143248094,0.0223105408338473,-0.458994445767703,1,0.826,1,1,0.587329619363345,1,"avoiding",FALSE
"asv","Hylurgops pinifex","ASV_27488","Ceratocystiopsis","synnemata",69,11,4,0,11,4,54,0,0,0,NA,1,1,1,1,1,1,"co-occurring",FALSE
"asv","Ips grandicollis","ASV_6117","Leptographium","gracile",69,19,13,8,11,5,45,0.333333333333333,0.362157667172786,0.0545890169233447,-0.528024417071451,0.8585,0.5105,1,1,0.00474300003099477,0.134639844256976,"avoiding",TRUE
"asv","Ips grandicollis","ASV_8274","Sporothrix","rossii",69,19,12,7,12,5,45,0.291666666666667,0.311139930966798,0.0428936221923151,-0.453989737980681,0.857,0.5715,1,1,0.0143043696289403,0.231758370867696,"avoiding",TRUE
"asv","Ips grandicollis","ASV_13249","Ophiostoma","denticulatum",69,19,6,5,14,1,49,0.25,0.20204041414647,0.0393570247439349,1.21857752626284,0.3415,1,0.683,1,0.00507628322359018,0.134639844256976,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_6959","Ophiostoma","adjuncti",69,19,7,5,14,2,48,0.238095238095238,0.201035394414696,0.034317534122135,1.0799098661532,0.4185,1,0.837,1,0.014506745687797,0.231758370867696,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_15258","Ophiostoma","pallidulum",69,19,7,5,14,2,48,0.238095238095238,0.210870445574757,0.0328103466814647,0.829762415642532,0.5635,1,1,1,0.014506745687797,0.231758370867696,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_8895","Ceratocystiopsis","manitobensis",69,19,13,6,13,7,43,0.230769230769231,0.231676807064494,0.0339008299007445,-0.0267715067129747,0.7445,0.745,1,1,0.164435057784917,0.719377464700006,"avoiding",TRUE
"asv","Ips grandicollis","ASV_7886","Grosmannia",NA,69,19,4,4,15,0,50,0.210526315789474,0.151267363004812,0.0411843290247655,1.43887139083965,0.2535,1,0.507,1,0.00448351129726859,0.134639844256976,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_9363","Sporothrix",NA,69,19,5,4,15,1,49,0.2,0.144902321290514,0.03876287598404,1.42140327080404,0.259,1,0.518,1,0.0182789306734797,0.257167128782963,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_8131","Graphilbum",NA,69,19,6,4,15,2,48,0.19047619047619,0.155549071354801,0.0327854518986249,1.0653237060568,0.427,1,0.854,1,0.0446842255732587,0.379527521627531,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_6045","Sporothrix",NA,69,19,7,4,15,3,47,0.181818181818182,0.157141812012727,0.0301679829629753,0.817965517805419,0.5695,1,1,1,0.084920865420541,0.526824431277178,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_7618","Leptographium","lundbergii",69,19,7,4,15,3,47,0.181818181818182,0.194529694736322,0.0365355759027621,-0.347921514963156,0.859,0.6455,1,1,0.084920865420541,0.526824431277178,"avoiding",TRUE
"asv","Ips grandicollis","ASV_15738","Graphilbum",NA,69,19,7,4,15,3,47,0.181818181818182,0.149884560198413,0.0329507959190879,0.969130508961994,0.4705,1,0.941,1,0.084920865420541,0.526824431277178,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_16537","Graphilbum",NA,69,19,3,3,16,0,50,0.157894736842105,0.130985041392877,0.0332127126902062,0.810222751156472,0.5775,1,1,1,0.018494484101233,0.257167128782963,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_17726",NA,NA,69,19,3,3,16,0,50,0.157894736842105,0.139999072217813,0.0289911019392497,0.617281283815703,0.7105,1,1,1,0.018494484101233,0.257167128782963,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_23023","Sporothrix",NA,69,19,4,3,16,1,49,0.15,0.170427757738519,0.0370473926274159,-0.551395288298964,0.9125,0.5835,1,1,0.060527402513126,0.43383424720219,"avoiding",TRUE
"asv","Ips grandicollis","ASV_15268","Grosmannia","olivacea",69,19,5,3,16,2,48,0.142857142857143,0.124825540946644,0.0274055666026856,0.657953990585697,0.68,1,1,1,0.123900110272596,0.615324143151542,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_21569","Sporothrix",NA,69,19,7,3,16,4,46,0.130434782608696,0.130575215143804,0.0377413989667116,-0.00372091493568316,0.7495,0.7415,1,1,0.384342428130839,0.95506581609781,"avoiding",TRUE
"asv","Ips grandicollis","ASV_3556","Sporothrix","rossii",69,19,9,3,16,6,44,0.12,0.136271469067867,0.0303715186747037,-0.535747627313073,0.8895,0.5495,1,1,0.698612898261527,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_3603","Sporothrix","eucastaneae",69,19,10,3,16,7,43,0.115384615384615,0.0953330755731952,0.0238803535698518,0.839666789386847,0.5585,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_660","Grosmannia","francke-grosmanniae",69,19,13,3,16,10,40,0.103448275862069,0.104494913911744,0.0292624600143356,-0.0357672611654168,0.7525,0.7215,1,1,1,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_6746","Graphilbum",NA,69,19,4,2,17,2,48,0.0952380952380952,0.132497309260694,0.0277431902095412,-1.34300394948037,0.9775,0.2995,0.599,1,0.302834814534628,0.893932158878959,"avoiding",TRUE
"asv","Ips grandicollis","ASV_1646","Raffaelea","arxii",69,19,5,2,17,3,47,0.0909090909090909,0.0603602196355094,0.0285082853373199,1.07157869763533,0.425,1,0.85,1,0.610651337948357,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_7106","Ophiostoma","denticiliatum",69,19,5,2,17,3,47,0.0909090909090909,0.0762357463316648,0.0237900766211327,0.616784250471552,0.7105,1,1,1,0.610651337948357,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_7819","Hawksworthiomyces",NA,69,19,5,2,17,3,47,0.0909090909090909,0.0840281800979556,0.016708082698143,0.411831263673367,0.855,1,1,1,0.610651337948357,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_4044","Graphilbum",NA,69,19,6,2,17,4,46,0.0869565217391304,0.112191471229682,0.024704021195196,-1.02149157382763,1,0.4895,0.979,1,0.664186778980458,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_5162","Sporothrix",NA,69,19,7,2,17,5,45,0.0833333333333333,0.0761364015341004,0.0161307589122472,0.44616200876753,0.834,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_1122","Raffaelea","arxii",69,19,8,2,17,6,44,0.08,0.0741164813175821,0.0299457219821675,0.196472761148371,0.721,0.8475,1,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_8974","Ophiostoma","karelicum",69,19,3,1,18,2,48,0.0476190476190476,0.0476190476190498,0,NA,1,1,1,1,1,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_28495","Raffaelea","subfusca",69,19,3,1,18,2,48,0.0476190476190476,0.023559398746993,0.0238141672249787,1.01030821883279,0.495,1,0.99,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_4337","Ophiostoma","undulatum",69,19,4,1,18,3,47,0.0454545454545455,0.022488516985766,0.0227317050783886,1.01030821883281,0.495,1,0.99,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_11600","Ophiostoma","undulatum",69,19,4,1,18,3,47,0.0454545454545455,0.0616812735372033,0.0305388878885169,-0.531346398136501,0.9105,0.5925,1,1,1,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_22166","Grosmannia","cucullata",69,19,4,1,18,3,47,0.0454545454545455,0.0379053162945117,0.0169203764813783,0.446162008767479,0.834,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_25723","Ceratocystiopsis","manitobensis",69,19,4,1,18,3,47,0.0454545454545455,0.0793221285967682,0.0252349996723467,-1.3420877187225,0.9775,0.2995,0.599,1,1,1,"avoiding",TRUE
"asv","Ips grandicollis","ASV_22950","Sporothrix",NA,69,19,6,1,18,5,45,0.0416666666666667,0.0347465399366346,0.0155103451079299,0.44616200876756,0.834,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_13560","Hawksworthiomyces",NA,69,19,7,1,18,6,44,0.04,0.0331165582791391,0.0151019863246999,0.455797109920746,0.828,1,1,1,0.664186778980458,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_5724","Graphilbum",NA,69,19,4,0,19,4,46,0,0,0,NA,1,1,1,1,0.569231267517331,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_9224","Ophiostoma","sparsiannulatum",69,19,3,0,19,3,47,0,0,0,NA,1,1,1,1,0.555769744627247,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_11554","Raffaelea","crossotarsi",69,19,3,0,19,3,47,0,0,0,NA,1,1,1,1,0.555769744627247,1,"co-occurring",TRUE
"asv","Ips grandicollis","ASV_27488","Ceratocystiopsis","synnemata",69,19,4,0,19,4,46,0,0,0,NA,1,1,1,1,0.569231267517331,1,"co-occurring",TRUE
"asv","Ips pini","ASV_3603","Sporothrix","eucastaneae",69,5,10,3,2,7,57,0.25,0.0821042389326549,0.0651855401323471,2.5756595822703,0.0425,1,0.085,1,0.0193942027739791,0.257167128782963,"co-occurring",TRUE
"asv","Ips pini","ASV_11554","Raffaelea","crossotarsi",69,5,3,1,4,2,62,0.142857142857143,0.0463088687200742,0.066882577033169,1.44354895429923,0.3245,1,0.649,1,0.204794442111692,0.778101519312619,"co-occurring",TRUE
"asv","Ips pini","ASV_6746","Graphilbum",NA,69,5,4,1,4,3,61,0.125,0.0259504752376188,0.0507116230980775,1.95319176771008,0.208,1,0.416,1,0.265037287406261,0.865061481276482,"co-occurring",TRUE
"asv","Ips pini","ASV_25723","Ceratocystiopsis","manitobensis",69,5,4,1,4,3,61,0.125,0.0732509111698707,0.0824816880595473,0.627400942531259,0.502,0.9345,1,1,0.265037287406261,0.865061481276482,"co-occurring",TRUE
"asv","Ips pini","ASV_27488","Ceratocystiopsis","synnemata",69,5,4,1,4,3,61,0.125,0.0739744872436218,0.0614530334869613,0.830317233521181,0.592,1,1,1,0.265037287406261,0.865061481276482,"co-occurring",TRUE
"asv","Ips pini","ASV_1646","Raffaelea","arxii",69,5,5,1,4,4,60,0.111111111111111,0.0360180090045028,0.0520197821369087,1.44354895429923,0.3245,1,0.649,1,0.321572880682702,0.893932158878959,"co-occurring",TRUE
"asv","Ips pini","ASV_15268","Grosmannia","olivacea",69,5,5,1,4,4,60,0.111111111111111,0.0421043855260969,0.0652875345212738,1.05696632735501,0.3305,0.961,0.661,1,0.321572880682702,0.893932158878959,"co-occurring",TRUE
"asv","Ips pini","ASV_4044","Graphilbum",NA,69,5,6,1,4,5,59,0.1,0.0848118503696284,0.0825021497282396,0.184093986404004,0.6285,0.839,1,1,0.374574999379366,0.953872074369038,"co-occurring",TRUE
"asv","Ips pini","ASV_6959","Ophiostoma","adjuncti",69,5,7,1,4,6,58,0.0909090909090909,0.0558279139569794,0.0611510502203591,0.573680694373944,0.5165,0.9185,1,1,0.424211904190528,0.959906117673447,"co-occurring",TRUE
"asv","Ips pini","ASV_13560","Hawksworthiomyces",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0757924416753841,0.0683627436536273,0.221124086392702,0.64,0.8385,1,1,0.424211904190528,0.959906117673447,"co-occurring",TRUE
"asv","Ips pini","ASV_15738","Graphilbum",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0932223687601384,0.0741337506307803,-0.0312041119107635,0.7445,0.7885,1,1,0.424211904190528,0.959906117673447,"avoiding",TRUE
"asv","Ips pini","ASV_21569","Sporothrix",NA,69,5,7,1,4,6,58,0.0909090909090909,0.0294692800945931,0.042561639930198,1.44354895429923,0.3245,1,0.649,1,0.424211904190528,0.959906117673447,"co-occurring",TRUE
"asv","Ips pini","ASV_660","Grosmannia","francke-grosmanniae",69,5,13,1,4,12,52,0.0588235294117647,0.019068357708266,0.0275398846607165,1.44354895429923,0.3245,1,0.649,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_8895","Ceratocystiopsis","manitobensis",69,5,13,1,4,12,52,0.0588235294117647,0.084170761851515,0.0600049695773892,-0.42241888660671,0.823,0.5845,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_1122","Raffaelea","arxii",69,5,8,0,5,8,56,0,0.0134650658662664,0.0306798253691079,-0.438889912320839,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_3556","Sporothrix","rossii",69,5,9,0,5,9,55,0,0.0276997473095526,0.0430203895863887,-0.643874859708767,1,0.678,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_4337","Ophiostoma","undulatum",69,5,4,0,5,4,60,0,0.0201975987993997,0.0460197380536623,-0.438889912320836,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_5162","Sporothrix",NA,69,5,7,0,5,7,57,0,0.0146891627631997,0.0334689004026636,-0.438889912320834,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_5724","Graphilbum",NA,69,5,4,0,5,4,60,0,0.0201975987993997,0.0460197380536623,-0.438889912320836,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_6045","Sporothrix",NA,69,5,7,0,5,7,57,0,0.0185092546273137,0.0366160853850021,-0.505495178763567,1,0.7965,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_6117","Leptographium","gracile",69,5,13,0,5,13,51,0,0,0,NA,1,1,1,1,0.575142191854029,1,"co-occurring",TRUE
"asv","Ips pini","ASV_7106","Ophiostoma","denticiliatum",69,5,5,0,5,5,59,0,0.017953421155022,0.0409064338254773,-0.438889912320839,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_7618","Leptographium","lundbergii",69,5,7,0,5,7,57,0,0.051480285597345,0.0582736942557302,-0.883422378739663,1,0.509,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_7819","Hawksworthiomyces",NA,69,5,5,0,5,5,59,0,0.0197876716135846,0.0425203795251094,-0.4653691202803,1,0.822,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_7886","Grosmannia",NA,69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_8131","Graphilbum",NA,69,5,6,0,5,6,58,0,0.0585181479628697,0.0651937938141098,-0.897603046844079,1,0.497,0.994,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_8274","Sporothrix","rossii",69,5,12,0,5,12,52,0,0.0351321494080374,0.039406107259317,-0.891540724305643,1,0.509,1,1,0.578225339953782,1,"avoiding",TRUE
"asv","Ips pini","ASV_8974","Ophiostoma","karelicum",69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_9224","Ophiostoma","sparsiannulatum",69,5,3,0,5,3,61,0,0.0230829700564569,0.0525939863470413,-0.43888991232085,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_9363","Sporothrix",NA,69,5,5,0,5,5,59,0,0.021844255461064,0.044169491269257,-0.494555287673601,1,0.8035,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_11600","Ophiostoma","undulatum",69,5,4,0,5,4,60,0,0.0201975987993997,0.0460197380536623,-0.438889912320836,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_13249","Ophiostoma","denticulatum",69,5,6,0,5,6,58,0,0.0161580790395199,0.0368157904429296,-0.438889912320842,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_15258","Ophiostoma","pallidulum",69,5,7,0,5,7,57,0,0.0146891627631997,0.0334689004026636,-0.438889912320834,1,0.8385,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_16537","Graphilbum",NA,69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_17726",NA,NA,69,5,3,0,5,3,61,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_22166","Grosmannia","cucullata",69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_22950","Sporothrix",NA,69,5,6,0,5,6,58,0,0.0406147518203545,0.0597377665003386,-0.679884003030551,1,0.646,1,1,1,1,"avoiding",TRUE
"asv","Ips pini","ASV_23023","Sporothrix",NA,69,5,4,0,5,4,60,0,0,0,NA,1,1,1,1,1,1,"co-occurring",TRUE
"asv","Ips pini","ASV_28495","Raffaelea","subfusca",69,5,3,0,5,3,61,0,0.0820886633793078,0.0946737880762325,-0.867068541856687,1,0.509,1,1,1,1,"avoiding",TRUE
"asv","Monarthrum fasciatum","ASV_3603","Sporothrix","eucastaneae",69,6,10,3,3,7,56,0.230769230769231,0.0742657042807107,0.0594939169029036,2.63058031199963,0.0395,1,0.079,1,0.0356653166660038,0.350312665919415,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_15268","Grosmannia","olivacea",69,6,5,2,4,3,60,0.222222222222222,0.0766476492214355,0.0877873597336985,1.65826348397292,0.1535,0.978,0.307,1,0.0565622871993831,0.424404932746226,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_6746","Graphilbum",NA,69,6,4,1,5,3,60,0.111111111111111,0.0664876088838078,0.0817873155987766,0.545604191806618,0.476,0.909,0.952,1,0.31097245694337,0.893932158878959,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_7886","Grosmannia",NA,69,6,4,1,5,3,60,0.111111111111111,0.0561947640486921,0.0555657782787364,0.988312388732151,0.506,1,1,1,0.31097245694337,0.893932158878959,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_27488","Ceratocystiopsis","synnemata",69,6,4,1,5,3,60,0.111111111111111,0.0657550997721096,0.0546249186550751,0.83031723352118,0.592,1,1,1,0.31097245694337,0.893932158878959,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_13249","Ophiostoma","denticulatum",69,6,6,1,5,5,58,0.0909090909090909,0.0637955341307028,0.0611544894001129,0.443361673760259,0.5915,0.908,1,1,0.433208593187551,0.973131695423722,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_6045","Sporothrix",NA,69,6,7,1,5,6,57,0.0833333333333333,0.0708793790834812,0.0684849883343947,0.181849403099007,0.6275,0.831,1,1,0.487188727169689,1,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_6959","Ophiostoma","adjuncti",69,6,7,1,5,6,57,0.0833333333333333,0.0278699956038627,0.0454570146836218,1.22012714903282,0.3005,0.971,0.601,1,0.487188727169689,1,"co-occurring",FALSE
"asv","Monarthrum fasciatum","ASV_6117","Leptographium","gracile",69,6,13,1,5,12,51,0.0555555555555556,0.0694184919257024,0.0472454452981408,-0.293423763553613,0.821,0.6645,1,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_8895","Ceratocystiopsis","manitobensis",69,6,13,1,5,12,51,0.0555555555555556,0.0693351986450752,0.0547671886429232,-0.251603988281407,0.767,0.659,1,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_660","Grosmannia","francke-grosmanniae",69,6,13,0,6,13,50,0,0.0690240953810249,0.0502058047262117,-1.374823006173,1,0.213,0.426,1,0.585763637057678,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_1122","Raffaelea","arxii",69,6,8,0,6,8,55,0,0.0407703851925971,0.048482705790599,-0.840926357713778,1,0.5385,1,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_1646","Raffaelea","arxii",69,6,5,0,6,5,58,0,0.0339669834917461,0.0473715629405521,-0.717033202691079,1,0.6605,1,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_3556","Sporothrix","rossii",69,6,9,0,6,9,54,0,0.0789160814173333,0.069095336950759,-1.14213324516491,1,0.2855,0.571,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_4044","Graphilbum",NA,69,6,6,0,6,6,57,0,0.0647323661830927,0.0620207350039774,-1.04372136478133,1,0.4065,0.813,1,1,1,"avoiding",FALSE
"asv","Monarthrum fasciatum","ASV_4337","Ophiostoma","undulatum",69,6,4,0,6,4,59,0,0.0574453893613482,0.0691916413250213,-0.830235968698933,1,0.5445,1,1,1,1,"avoiding",FALSE
