"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_5947",-1.7327198877755,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5999",-2.49029906667054,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia",NA,"negative"
"Pityogenes hopkinsi","ASV_6123",-2.57813582897283,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_6163",-1.48921125001834,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Botryosphaeriales","f__Melanopsaceae","g__Melanops","s__fagicola","negative"
"Pityogenes hopkinsi","ASV_7295",-2.78665133335979,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__pelargonii","negative"
"Pityogenes hopkinsi","ASV_7705",-2.28039317670586,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Hyaloscyphaceae","g__Lachnum","s__virgineum","negative"
"Pityogenes hopkinsi","ASV_7792",-1.72828023833748,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Epibryaceae","g__Epibryon","s__interlamellare","negative"
"Pityogenes hopkinsi","ASV_7840",-2.85602431650879,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Auriscalpiaceae","g__Artomyces","s__pyxidatus","negative"
"Pityogenes hopkinsi","ASV_8989",-2.27107262999545,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9065",-2.45507970253525,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Physciaceae","g__Physcia",NA,"negative"
"Pityogenes hopkinsi","ASV_9156",-2.30186159991506,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Neomelanconium","s__gelatosporum","negative"
"Pityogenes hopkinsi","ASV_9192",-2.66599540792515,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Leucosporidiales","f__Leucosporidiaceae","g__Leucosporidium",NA,"negative"
"Pityogenes hopkinsi","ASV_9910",-3.43331559027445,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium",NA,"negative"
"Pityogenes hopkinsi","ASV_10884",-2.46595970220634,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__aureus","negative"
"Pityogenes hopkinsi","ASV_11263",-2.7660952613276,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Piskurozymaceae","g__Piskurozyma","s__cylindrica","negative"
"Pityogenes hopkinsi","ASV_12800",-2.0574002091346,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Stereaceae","g__Stereum",NA,"negative"
"Pityogenes hopkinsi","ASV_13235",-2.22384925056599,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14135",-2.67855252551703,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Lapidomyces",NA,"negative"
"Pityogenes hopkinsi","ASV_14836",-2.03274429001949,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14949",-3.03765109494754,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_16504",-2.35521322452228,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_16952",-3.04912811460253,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus","s__colostri","negative"
"Pityogenes hopkinsi","ASV_17173",-2.66878492092035,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria",NA,"negative"
"Pityogenes hopkinsi","ASV_17515",-2.47870158360577,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17712",-2.48196635771044,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_20592",-2.76595852632929,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Psathyrella","s__typhae","negative"
"Pityogenes hopkinsi","ASV_20593",-2.54100208394626,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma",NA,"negative"
"Pityogenes hopkinsi","ASV_21485",-3.94540760266835,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_21764",-2.6601078266357,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","negative"
"Pityogenes hopkinsi","ASV_24655",-3.15005355608833,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Pisorisporiales","f__Pisorisporiaceae","g__Achroceratosphaeria",NA,"negative"
"Pityogenes hopkinsi","ASV_25429",-2.85978066945334,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_26853",-3.0702296288998,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Acrodontium","s__neolitseae","negative"
"Pityogenes hopkinsi","ASV_27051",-3.09437978725312,0.007,0.0498808988764045,0.550561887006566,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_347",-2.30659758065795,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_954",-2.34830412537574,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_979",-1.91474389034907,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodosporidiobolus",NA,"negative"
"Pityogenes hopkinsi","ASV_1274",3.70381149156415,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1587",-1.61556259830265,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Scheffersomyces","s__shehatae","negative"
"Pityogenes hopkinsi","ASV_2190",-2.47179722360272,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Capnodiales_fam_Incertae_sedis","g__Arthrocatena",NA,"negative"
"Pityogenes hopkinsi","ASV_2591",-2.86650121115077,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_2640",-2.39139054929844,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Cryptococcus","s__aureus","negative"
"Pityogenes hopkinsi","ASV_2834",2.89590667240279,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Togniniales","f__Togniniaceae","g__Phaeoacremonium","s__angustius","positive"
"Pityogenes hopkinsi","ASV_2873",2.72902190654732,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae","g__Venturia",NA,"positive"
"Pityogenes hopkinsi","ASV_2980",2.96619756700876,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Bjerkandera","s__adusta","positive"
"Pityogenes hopkinsi","ASV_3107",4.06001421324664,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Rhytismatales","f__Rhytismataceae","g__Bifusella","s__linearis","positive"
"Pityogenes hopkinsi","ASV_3422",3.37246750249777,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliaceae","g__Caliciopsis","s__pinea","positive"
"Pityogenes hopkinsi","ASV_3882",2.73603250652784,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4041",3.53521790847666,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Mycosphaerella","s__latebrosa","positive"
"Pityogenes hopkinsi","ASV_4578",-2.89452764302305,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4876",-2.7297218774006,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coniochaetales","f__Coniochaetaceae","g__Coniochaeta","s__fasciculata","negative"
"Pityogenes hopkinsi","ASV_5021",-2.63052174564703,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma","s__phylloplanum","negative"
"Pityogenes hopkinsi","ASV_5655",-2.55129967484141,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_5728",4.05844273397646,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__populina","positive"
"Pityogenes hopkinsi","ASV_5760",-2.99139516196963,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Dioszegia","s__changbaiensis","negative"
"Pityogenes hopkinsi","ASV_6054",-2.85773851772726,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__albida","negative"
"Pityogenes hopkinsi","ASV_6207",-2.50992068381864,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_6462",-2.73556327725697,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__pelargonii","negative"
"Pityogenes hopkinsi","ASV_6599",-2.40666835806088,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__pelargonii","negative"
"Pityogenes hopkinsi","ASV_7046",-3.08530950420725,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_8886",-2.90180459086328,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neoantennariellaceae","g__Cippumomyces","s__mortalis","negative"
"Pityogenes hopkinsi","ASV_8948",3.42883723120361,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_9084",-2.10393934243994,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Geastrales","f__Geastraceae","g__Geastrum","s__hieronymi","negative"
"Pityogenes hopkinsi","ASV_9272",-2.25028514414322,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9407",2.79112770278365,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_9631",3.20922137612991,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__beilinensis","positive"
"Pityogenes hopkinsi","ASV_9669",-2.99100845865802,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Atractiellomycetes","o__Atractiellales","f__Phleogenaceae","g__Helicogloea","s__compressa","negative"
"Pityogenes hopkinsi","ASV_10402",-2.72674009843973,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Melanommataceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10729",-2.02779238626091,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"negative"
"Pityogenes hopkinsi","ASV_11670",-2.46505758078681,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__pelargonii","negative"
"Pityogenes hopkinsi","ASV_12490",-3.04248563177074,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Catenulostroma","s__hermanusense","negative"
"Pityogenes hopkinsi","ASV_13228",-2.33852342247055,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA,"negative"
"Pityogenes hopkinsi","ASV_13670",-3.03312228339073,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Arthoniomycetes_ord_Incertae_sedis","f__Arthoniomycetes_fam_Incertae_sedis","g__Arthoniomycetes_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_15098",-2.41882742318514,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophoraceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_15583",-2.2521329266158,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_15830",-2.31373599780489,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_15874",-2.63108279338418,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Erythrobasidiales","f__Erythrobasidiaceae","g__Erythrobasidium","s__hasegawae","negative"
"Pityogenes hopkinsi","ASV_16211",-2.87890274606097,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Erythrogloeaceae","g__Dendrostoma",NA,"negative"
"Pityogenes hopkinsi","ASV_16761",-2.79123072795527,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariales_fam_Incertae_sedis","g__Hansfordia","s__pulvinata","negative"
"Pityogenes hopkinsi","ASV_17184",-2.74572102648273,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17680",-2.44435468862272,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17719",-2.47161941324194,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_18092",-2.91609890998472,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiales_fam_Incertae_sedis","g__Cryptocline","s__arctostaphyli","negative"
"Pityogenes hopkinsi","ASV_19292",-2.29731598212373,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Jianyuniaceae","g__Jianyunia",NA,"negative"
"Pityogenes hopkinsi","ASV_19790",-2.5777282417953,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Pityogenes hopkinsi","ASV_19801",-2.41165172814268,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_20062",-2.50410340132179,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__herbarum","negative"
"Pityogenes hopkinsi","ASV_20266",-2.84552612021488,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_23819",-2.66946650029751,0.008,0.0534625922023182,0.563406009580491,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium",NA,"negative"
